m0_binning   100  10  1000  10
m12_binning  36  100  450  10
NscanPoints  3595
    m0    m12      Xsec     n_sig    n_sb    n_sig_sl   n_sb_sl  n_sig_ldp  n_sb_ldp
   790    350       0.202    275    105    132     53     45     92
   790    360       0.173    302    105    115     48     67     84
   790    370       0.153    316    107    143     49     73     68
   790    380       0.131    363     92    146     49     77     75
   790    390       0.114    311     86    189     42     77     72
   790    400       0.100    355     89    177     44     78     62
   790    410       0.086    379    102    227     63     79     45
   790    420       0.077    450     84    229     43     70     56
   790    430       0.067    404     88    231     49     65     50
   790    440       0.059    401     64    225     44     69     46
   790    450       0.052    457     70    221     39     76     43
   800    100     105.300      4     14      4      1      0      7
   800    110      60.320      5     34      1      2      2     20
   800    120      37.590     11     21      4      6      1     21
   800    130      24.870      9     48      1      6      2     25
   800    140      17.190     16     48      0     11      5     25
   800    150      12.150     20     60      2     10      6     28
   800    160       8.896     29     72      6     14      6     44
   800    170       6.650     22     78      4     18      6     39
   800    180       5.058     46     82     10     18     10     40
   800    190       3.945     41     83     20     19      9     40
   800    200       3.050     68     87     14     29     15     52
   800    210       2.436     73    101     17     36     16     45
   800    220       1.952     69    116     19     35     22     63
   800    230       1.572     80    122     25     25     18     65
   800    240       1.289    100    105     19     41     25     83
   800    250       1.068    101    113     44     35     22     55
   800    260       0.868    112    101     44     31     30     72
   800    270       0.727    115    122     41     41     28     71
   800    280       0.613    139    111     50     45     34     68
   800    290       0.512    158     96     59     41     32     58
   800    300       0.432    163    110     54     49     40     69
   800    310       0.370    203     79     77     41     34     52
   800    320       0.316    203    103     91     56     50     71
   800    330       0.269    233    125    105     69     55     67
   800    340       0.234    247    132    111     52     62     73
   800    350       0.200    259    105    123     49     56     74
   800    360       0.173    304    102    133     45     77     80
   800    370       0.150    325     85    145     43     51     83
   800    380       0.131    306     87    156     40     66     67
   800    390       0.114    304     80    152     44     73     72
   800    400       0.100    322     90    177     46     63     65
   800    410       0.086    353     95    229     60     87     48
   800    420       0.075    367     61    234     53     78     58
   800    430       0.067    385     62    224     57     71     53
   800    440       0.059    408     67    245     38     79     46
   800    450       0.051    417     74    243     36     85     49
   810    100     104.700      4     23      0      1      1     15
   810    110      59.800      6     29      0      5      3     11
   810    120      37.400     10     40      2      9      0     26
   810    130      24.570     10     35      1      8      4     17
   810    140      17.060     18     48      1      4      4     25
   810    150      12.100     17     64      0      8      6     28
   810    160       8.792     33     73      1     18      6     34
   810    170       6.601     43     76      7     18     12     44
   810    180       5.073     45     74      9     19     12     47
   810    190       3.889     56    102      9     19     12     49
   810    200       3.028     49     92     13     28     13     52
   810    210       2.407     71     92     12     29     15     47
   810    220       1.940     82     97     19     32     18     63
   810    230       1.551     79    101     29     34     24     41
   810    240       1.284     83    121     29     37     24     67
   810    250       1.043    125    109     30     43     23     72
   810    260       0.870    134     91     42     38     28     59
   810    270       0.719    126    111     48     44     26     61
   810    280       0.615    138     92     42     45     30     55
   810    290       0.509    172    110     54     46     33     78
   810    300       0.431    171    106     59     41     31     62
   810    310       0.366    180    101     65     43     27     77
   810    320       0.311    196    119     93     43     45     76
   810    330       0.265    244    122     98     45     44     71
   810    340       0.231    256    111     93     45     58     75
   810    350       0.198    255    110    115     51     59     66
   810    360       0.172    277    119    126     66     67     71
   810    370       0.150    305    100    140     55     69     65
   810    380       0.131    321     96    134     48     76     56
   810    390       0.113    322     84    169     36     79     64
   810    400       0.099    357     85    160     49     74     65
   810    410       0.086    358     75    173     43     73     61
   810    420       0.075    395     76    221     42     89     57
   810    430       0.065    396     81    228     52     70     60
   810    440       0.058    397     77    212     51     75     45
   810    450       0.052    403     75    217     44     80     44
   820    100     103.600      4     11      2      2      0     15
   820    110      58.890      2     29      2      5      0     16
   820    120      36.930     10     38      3      6      2     25
   820    130      24.430     20     36      1      7      5     21
   820    140      16.780     19     56      2     11      6     24
   820    150      11.910     19     70      4     14      5     37
   820    160       8.826     16     78     11     11      7     42
   820    170       6.581     28     79      7     14      5     44
   820    180       4.936     42     78      7     21     14     61
   820    190       3.863     47     86     11     23     12     54
   820    200       3.006     45    114     14     23     10     52
   820    210       2.387     58    103     12     28     14     43
   820    220       1.934     88     94     32     26     16     45
   820    230       1.554     90    115     27     37     19     59
   820    240       1.275     81    107     16     37     15     72
   820    250       1.038     88     98     35     37     17     59
   820    260       0.867    113    105     54     45     22     59
   820    270       0.720    121    100     60     47     33     56
   820    280       0.595    120     87     39     36     19     67
   820    290       0.504    149     94     54     44     30     69
   820    300       0.426    177     90     73     52     32     56
   820    310       0.360    166     88     68     44     39     59
   820    320       0.311    193    132     89     49     40     81
   820    330       0.267    220    111    109     66     46     78
   820    340       0.228    245    111    108     43     54     95
   820    350       0.195    300    126    115     32     70     81
   820    360       0.170    289     81    135     57     64     59
   820    370       0.148    268    102    137     43     57     66
   820    380       0.127    322    104    132     54     71     63
   820    390       0.112    352     82    135     42     69     60
   820    400       0.099    344     79    147     40     74     63
   820    410       0.086    331     92    198     44     67     59
   820    420       0.075    344     76    216     43     65     45
   820    430       0.066    409     83    200     42     45     45
   820    440       0.057    430     69    233     44     73     38
   820    450       0.051    400     68    234     38     74     54
   830    100     103.100      3     20      0      0      1      9
   830    110      59.260      2     29      1      3      2     18
   830    120      36.740      9     25      2      4      2     23
   830    130      24.410     15     30      1      5      1     26
   830    140      16.600     15     57      3      8      7     22
   830    150      11.960     23     59      6      7      7     36
   830    160       8.720     26     82      6     19      4     37
   830    170       6.449     31     80      4     17     12     59
   830    180       4.876     37     93      8     17     12     43
   830    190       3.814     36     82     10     18      8     52
   830    200       3.001     55     86     23     14     12     47
   830    210       2.363     63     91     25     23     18     64
   830    220       1.894     70    106     22     28     12     48
   830    230       1.547     92     84     21     36     18     54
   830    240       1.247     85     82     23     40     15     60
   830    250       1.030     93    102     29     38     20     53
   830    260       0.843    103     98     41     36     21     69
   830    270       0.711    133     91     54     38     22     62
   830    280       0.599    123     93     69     46     20     67
   830    290       0.496    129    104     57     36     25     60
   830    300       0.421    150     99     57     42     26     55
   830    310       0.361    176     98     80     52     23     52
   830    320       0.310    171    113     82     64     47     72
   830    330       0.264    217    102     93     45     55     87
   830    340       0.227    240     96    122     50     58     95
   830    350       0.193    267    100    107     42     64     86
   830    360       0.168    274    102    141     49     53     79
   830    370       0.148    269     94    110     54     56     83
   830    380       0.127    273    104    141     41     69     92
   830    390       0.112    302     83    118     59     52     77
   830    400       0.098    312     82    139     51     68     63
   830    410       0.085    349     66    148     49     62     57
   830    420       0.075    368     76    199     39     63     64
   830    430       0.065    374     79    205     38     71     57
   830    440       0.058    367     90    210     38     67     49
   830    450       0.050    372     67    191     37     65     39
   840    100     101.100      7     15      0      3      1      8
   840    110      59.220      3     20      1      1      1     15
   840    120      36.290      9     36      0      3      2     17
   840    130      23.780      9     41      0      3      1     20
   840    140      16.670     15     42      4      8      4     30
   840    150      11.890     17     66      2      9      7     36
   840    160       8.677     25     70      8     13      6     45
   840    170       6.402     29     88      5     16      7     27
   840    180       4.925     52     75     10     20     14     49
   840    190       3.767     52     73      7     22     10     46
   840    200       2.929     53     75     20     30     17     39
   840    210       2.334     51    114     19     26     16     38
   840    220       1.892     79     73     20     35     15     52
   840    230       1.526     91     87     24     27     13     47
   840    240       1.249     68     89     21     28     24     71
   840    250       1.018    100     98     28     34     13     62
   840    260       0.851    111    113     37     41     28     49
   840    270       0.702    105    100     38     41     18     58
   840    280       0.585     99    111     63     38     26     57
   840    290       0.495    136     94     47     47     44     65
   840    300       0.416    161    101     64     43     29     60
   840    310       0.355    163     80     75     33     39     79
   840    320       0.303    208    105     74     37     53     72
   840    330       0.262    208    103     97     64     53     72
   840    340       0.223    211    104    103     53     37     76
   840    350       0.194    269    104    105     41     75     74
   840    360       0.169    263     86    120     31     62     86
   840    370       0.145    296     91    126     40     61     71
   840    380       0.127    261    115    130     50     46     63
   840    390       0.110    310     84    148     44     80     61
   840    400       0.097    322     83    149     44     62     59
   840    410       0.084    347     79    149     34     66     52
   840    420       0.074    330     72    181     43     81     56
   840    430       0.065    376     61    178     35     64     64
   840    440       0.057    400     76    203     53     73     42
   840    450       0.050    381     83    197     33     60     43
   850    100     101.000      3     17      0      4      0     11
   850    110      58.230      3     13      2      2      1     14
   850    120      36.220      6     28      2      3      2     18
   850    130      24.210     11     46      0      4      3     19
   850    140      16.660     19     45      1      8      5     28
   850    150      11.810     25     64      4     15      5     49
   850    160       8.609     30     63      3     17      5     32
   850    170       6.398     32     88     10     16      9     40
   850    180       4.823     41     61      6     20      9     46
   850    190       3.741     46     76     12     27      8     43
   850    200       2.960     61     86     17     27      8     41
   850    210       2.350     51     76     19     23     16     41
   850    220       1.864     84     78     18     21     23     49
   850    230       1.519     76     83     29     35     11     63
   850    240       1.226     84     99     26     38     11     64
   850    250       1.002     90     86     33     37     31     68
   850    260       0.835     93     99     31     48     20     60
   850    270       0.702    108    104     34     42     26     66
   850    280       0.583    129    106     37     41     36     70
   850    290       0.489    133     91     51     52     28     65
   850    300       0.419    143     79     87     38     28     67
   850    310       0.352    147     78     64     49     29     69
   850    320       0.304    214    114     87     41     41     62
   850    330       0.258    195    101     74     47     52     73
   850    340       0.223    204    106     94     46     46     70
   850    350       0.191    239     95    122     40     44     78
   850    360       0.165    230     84    105     36     56     59
   850    370       0.144    279     99    121     57     60     58
   850    380       0.125    282     97    135     37     67     64
   850    390       0.109    290     89    134     29     59     57
   850    400       0.096    266     78    126     34     47     59
   850    410       0.084    334     75    146     41     64     61
   850    420       0.073    329     76    148     50     53     53
   850    430       0.064    377     78    178     48     64     61
   850    440       0.057    369     63    183     38     66     27
   850    450       0.049    328     75    209     39     63     41
   860    100      99.950      2      9      2      1      1     11
   860    110      57.710      5     21      0      2      3     10
   860    120      36.000      4     26      0      3      3     18
   860    130      23.830     10     47      5      8      3     20
   860    140      16.620     12     63      3      5      6     33
   860    150      11.750     17     57      2     10      7     32
   860    160       8.480     15     65      2      7     10     39
   860    170       6.319     39     76      6     13      9     50
   860    180       4.817     40     82     16     18     10     32
   860    190       3.692     38     87      7     13      7     36
   860    200       2.935     61     94     18     23     12     44
   860    210       2.317     64     88      9     28     16     51
   860    220       1.842     76     97     22     39     17     61
   860    230       1.493     61     77     27     38     19     63
   860    240       1.215     80    101     22     28     20     59
   860    250       0.998     89    100     23     24     23     69
   860    260       0.833     85    103     39     40     20     60
   860    270       0.692    100     88     41     32     28     52
   860    280       0.573    107     78     53     31     29     57
   860    290       0.490    147     95     63     50     25     60
   860    300       0.411    141     84     66     52     28     63
   860    310       0.350    154     93     71     46     23     53
   860    320       0.297    170    100     59     47     39     64
   860    330       0.255    184    103    115     36     42     79
   860    340       0.221    222    100     97     50     44     85
   860    350       0.189    222     84     98     55     53     73
   860    360       0.164    253    103    134     39     60     61
   860    370       0.142    248     80    118     41     61     59
   860    380       0.124    259     81    117     56     56     70
   860    390       0.108    292     85    142     33     52     65
   860    400       0.095    291     85    131     42     57     66
   860    410       0.083    313     74    174     44     76     46
   860    420       0.073    311     74    162     40     63     52
   860    430       0.063    355     69    165     36     65     45
   860    440       0.057    336     69    182     42     71     35
   860    450       0.050    366     66    197     38     60     40
   870    100      99.050      3     13      0      0      3      8
   870    110      57.360      6     30      1      2      2     14
   870    120      35.890      2     22      1      3      1     19
   870    130      23.770     13     48      0      7      3     26
   870    140      16.490     12     39      3      9      5     37
   870    150      11.610     19     65      4     10      7     32
   870    160       8.543     22     76      5     13      5     35
   870    170       6.368     43     68      6     13      5     39
   870    180       4.774     38     75      8     14      7     39
   870    190       3.719     48     88     13     24     12     44
   870    200       2.917     63     94     13     20     10     35
   870    210       2.295     54     82     18     25      9     48
   870    220       1.837     70     98     18     27     15     54
   870    230       1.488     89     88     22     21     17     63
   870    240       1.219     74    100     32     29     10     75
   870    250       0.991     93     81     40     29     18     67
   870    260       0.816     89    103     36     27     21     63
   870    270       0.678    107    101     37     29     24     51
   870    280       0.579    112     83     33     37     33     49
   870    290       0.481    142     79     59     27     17     84
   870    300       0.410    152     95     62     47     27     78
   870    310       0.351    172     88     61     37     38     59
   870    320       0.300    151     99     68     42     42     82
   870    330       0.255    184     93     71     38     46     82
   870    340       0.218    203     93     89     50     44     77
   870    350       0.187    218    100     93     41     57     60
   870    360       0.164    229    110    112     30     52     60
   870    370       0.143    270     86    132     43     55     77
   870    380       0.123    248     80    108     37     70     70
   870    390       0.108    291     80    150     20     62     55
   870    400       0.095    308     68    135     55     65     57
   870    410       0.083    273     77    134     42     74     50
   870    420       0.073    309     61    145     35     64     62
   870    430       0.064    317     79    161     37     63     44
   870    440       0.056    340     80    200     50     74     50
   870    450       0.049    336     67    178     33     47     34
   880    100      99.110      2     13      0      1      2     10
   880    110      56.980      3     25      3      2      5     13
   880    120      35.750     11     26      1      5      1     20
   880    130      23.490     16     46      3      3      5     33
   880    140      16.170      7     56      1     11      3     25
   880    150      11.490     23     44      1      8      4     32
   880    160       8.462     25     58      9      7      9     43
   880    170       6.235     21     72      5     15      7     38
   880    180       4.801     32     88      3     12      2     33
   880    190       3.664     35     77     14     18      7     31
   880    200       2.850     52     83     15     30     15     54
   880    210       2.282     66     91     17     24     19     47
   880    220       1.825     58     91     23     25     15     39
   880    230       1.478     67     95     20     23     18     62
   880    240       1.211     75     79     21     25     29     56
   880    250       0.986     78    100     25     25     23     63
   880    260       0.814     88     94     35     45     24     65
   880    270       0.677    104    108     42     33     28     55
   880    280       0.569    110     92     47     31     19     57
   880    290       0.481    146     94     41     38     39     60
   880    300       0.412    142     89     53     33     28     57
   880    310       0.347    156     79     68     39     32     55
   880    320       0.296    187     70     71     43     39     59
   880    330       0.252    190     90     79     30     42     79
   880    340       0.218    221     78    105     31     57     78
   880    350       0.189    234     96    113     43     36     72
   880    360       0.162    219     77     99     43     73     61
   880    370       0.141    259     95    114     32     46     57
   880    380       0.121    262     92     91     35     57     59
   880    390       0.106    261     89    121     50     55     65
   880    400       0.093    273     83    137     40     51     46
   880    410       0.082    261     80    139     30     56     58
   880    420       0.071    298     86    156     48     73     45
   880    430       0.064    329     74    158     48     62     43
   880    440       0.056    339     79    170     40     45     39
   880    450       0.049    312     60    187     32     71     36
   890    100      98.880      5     12      0      1      3     10
   890    110      57.410      4     19      1      2      1     13
   890    120      35.450      8     47      1      2      2     16
   890    130      23.400     17     53      1      8      5     26
   890    140      16.120     16     46      2      3      3     17
   890    150      11.500     20     58      2     16      6     35
   890    160       8.418     29     59     10     11      5     29
   890    170       6.253     19     81      9     11      5     27
   890    180       4.720     31     82      8     16      4     37
   890    190       3.662     43     97     14     14     10     48
   890    200       2.858     59     96     14     26      6     59
   890    210       2.268     53     84      7     28     14     50
   890    220       1.822     45     91     18     37     18     54
   890    230       1.469     70     89     34     27     12     44
   890    240       1.208     79     97     24     25     16     53
   890    250       0.981     84     92     26     35     19     59
   890    260       0.809     90     87     32     39     24     60
   890    270       0.679     83     90     38     31     27     69
   890    280       0.568     97     93     41     34     25     65
   890    290       0.476    106     85     62     27     22     54
   890    300       0.402    127     92     67     42     32     59
   890    310       0.342    154     76     46     41     32     50
   890    320       0.294    175     99     63     35     35     63
   890    330       0.249    190     89     88     45     39     62
   890    340       0.217    207     91     87     52     43     61
   890    350       0.185    210     74    102     43     47     52
   890    360       0.161    231     96     85     35     49     55
   890    370       0.139    232     75    100     39     56     66
   890    380       0.122    231     71    116     23     40     67
   890    390       0.107    283     81     97     38     55     51
   890    400       0.093    225     79    118     33     55     70
   890    410       0.081    279     57    132     32     55     62
   890    420       0.072    297     76    164     37     54     43
   890    430       0.063    329     72    141     33     55     50
   890    440       0.052    260     73    159     35     58     30
   890    450       0.049    328     80    163     37     49     43
   900    100      98.180      0     15      1      0      1     14
   900    110      55.940      7     17      1      3      2     13
   900    120      34.990      5     18      3      3      5     18
   900    130      23.360     14     34      1      4      5     30
   900    140      16.180     17     38      2      8      8     22
   900    150      11.550     12     53      2     13      8     23
   900    160       8.415     22     53      5      9      4     31
   900    170       6.161     24     65      6     11     10     33
   900    180       4.732     43     73      4     14     10     36
   900    190       3.599     45     85     11     17     12     40
   900    200       2.887     64     76     11     14     11     44
   900    210       2.278     50     74     12     27      9     44
   900    220       1.812     76     83     19     24     11     46
   900    230       1.450     73     91     22     27     23     58
   900    240       1.185     76     87     26     36      8     57
   900    250       0.976     80     86     25     29     16     56
   900    260       0.806     91     71     31     28     18     58
   900    270       0.676     87     89     34     35     25     53
   900    280       0.563    103     66     35     36     23     58
   900    290       0.473    127     74     47     23     36     55
   900    300       0.402    153     75     62     37     26     53
   900    310       0.339    147     81     74     35     31     52
   900    320       0.290    156     95     63     38     42     59
   900    330       0.248    173     81     93     41     41     75
   900    340       0.215    186     85     83     29     46     65
   900    350       0.185    189     82     86     41     32     63
   900    360       0.158    225     88     89     40     48     60
   900    370       0.139    252     89     92     29     43     64
   900    380       0.121    247     84    118     25     58     79
   900    390       0.105    252     61    117     42     53     49
   900    400       0.093    237     63    126     34     51     50
   900    410       0.081    267     76    121     34     58     47
   900    420       0.070    290     67    149     33     69     43
   900    430       0.063    250     68    130     29     47     37
   900    440       0.055    303     67    166     36     57     39
   900    450       0.049    305     56    182     23     45     39
   910    100      96.340      2     22      0      4      1     13
   910    110      56.330      6     26      0      0      1     11
   910    120      35.070      4     27      3      4      0     21
   910    130      23.200      9     30      2      5      6     26
   910    140      16.080     20     52      3     10      2     23
   910    150      11.320     10     58      5      6      5     23
   910    160       8.284     29     63      6      8      5     24
   910    170       6.228     36     59      3     16      7     32
   910    180       4.708     37     78      6     13      4     48
   910    190       3.641     37     65     12     21      7     40
   910    200       2.818     51     68     12     26      6     50
   910    210       2.230     62     81     17     22     10     44
   910    220       1.781     51     88     19     20      9     48
   910    230       1.451     64     74     14     22     19     43
   910    240       1.167     70     67     21     22     15     60
   910    250       0.970     82     74     35     28     15     60
   910    260       0.800     92     75     39     32     24     59
   910    270       0.661     85     69     36     30     20     68
   910    280       0.557    105     82     55     42     20     51
   910    290       0.474    132     67     66     30     27     61
   910    300       0.399    133     67     57     37     34     48
   910    310       0.339    148     75     70     34     32     62
   910    320       0.286    160     80     58     22     49     73
   910    330       0.246    158     97     82     44     47     55
   910    340       0.214    203     79     87     35     38     52
   910    350       0.183    165     78     74     34     42     73
   910    360       0.158    217     73    118     30     58     57
   910    370       0.137    204     74    111     32     53     63
   910    380       0.121    240     72    108     36     53     58
   910    390       0.105    241     73    110     38     53     60
   910    400       0.092    248     72    106     42     54     53
   910    410       0.081    225     78    120     34     54     55
   910    420       0.071    270     63    138     25     64     60
   910    430       0.062    253     66    142     35     59     48
   910    440       0.055    278     58    165     34     43     54
   910    450       0.048    295     49    177     39     52     34
   920    100      97.290      4     16      1      1      2      7
   920    110      55.720      7     24      0      2      3     20
   920    120      34.880      7     32      1      5      2     13
   920    130      23.080     13     43      1      3      2     18
   920    140      15.890     15     45      2      8      8     27
   920    150      11.260     15     51      2      6      6     24
   920    160       8.257     29     77      6      8      7     34
   920    170       6.133     27     50      5     11      6     39
   920    180       4.576     40     77     13     14      4     44
   920    190       3.585     48     62      8     21     14     30
   920    200       2.805     39     72     21     14      8     38
   920    210       2.255     70     67     19     23      9     41
   920    220       1.804     55     69     24     24     12     52
   920    230       1.444     69     89     21     25     13     57
   920    240       1.165     51     82     27     29     21     42
   920    250       0.960     93     68     18     30     12     54
   920    260       0.782     95     99     36     32     11     52
   920    270       0.667     93     82     38     32     27     51
   920    280       0.553     96     88     42     33     33     63
   920    290       0.465    101     87     55     36     22     51
   920    300       0.394    122     70     49     21     33     47
   920    310       0.336    139     79     61     32     30     53
   920    320       0.285    143     83     66     31     34     67
   920    330       0.247    159    103     89     31     42     65
   920    340       0.211    193     77     83     31     45     71
   920    350       0.181    194     78     73     38     41     58
   920    360       0.157    212     69     95     36     50     47
   920    370       0.137    202     84    106     36     42     70
   920    380       0.120    200     76    100     24     59     61
   920    390       0.105    251     82    116     33     57     70
   920    400       0.091    254     67    104     32     44     57
   920    410       0.081    232     60    133     31     37     51
   920    420       0.070    252     60    135     40     54     49
   920    430       0.062    265     66    132     30     55     58
   920    440       0.054    237     61    133     37     47     49
   920    450       0.048    270     52    177     34     50     36
   930    100      96.890      6     12      0      2      1      8
   930    110      55.860      7     23      0      4      2     13
   930    120      34.440      8     23      0      9      3     19
   930    130      23.020      8     36      2      5      3     23
   930    140      15.800     13     50      2      5      4     25
   930    150      11.110     17     53      2      9      7     22
   930    160       8.205     27     68      5      8      9     34
   930    170       6.140     27     63      7     12     11     29
   930    180       4.674     42     54      6     22      5     30
   930    190       3.563     38     71      6     15     10     36
   930    200       2.807     46     72     11     20      8     56
   930    210       2.210     66     80     16     22      5     37
   930    220       1.759     49     71     28     18     12     56
   930    230       1.422     84     80     39     32     16     46
   930    240       1.164     71     81     29     28     12     50
   930    250       0.943     69     85     23     30     13     52
   930    260       0.797     91     67     32     24     26     53
   930    270       0.656     95     76     42     36     21     53
   930    280       0.550    104     89     43     33     17     66
   930    290       0.461     99     87     60     34     17     64
   930    300       0.393    110     78     59     22     35     52
   930    310       0.330    126     77     70     33     29     61
   930    320       0.285    164     86     59     34     43     56
   930    330       0.243    189     87     72     37     57     63
   930    340       0.209    179     89     78     41     40     63
   930    350       0.182    201     72     82     35     54     68
   930    360       0.156    195     76    102     30     33     49
   930    370       0.137    214     77     83     32     34     41
   930    380       0.119    214     68     92     35     37     58
   930    390       0.103    242     71    103     32     53     59
   930    400       0.092    257     61    119     24     48     61
   930    410       0.080    252     79    106     32     50     41
   930    420       0.070    254     68    138     32     53     59
   930    430       0.062    295     85    123     26     44     49
   930    440       0.054    265     72    141     47     45     45
   930    450       0.048    251     50    145     38     50     45
   940    100      96.390      0     19      0      1      2     10
   940    110      55.400      3     25      0      2      3     10
   940    120      34.420      8     24      0      5      2      9
   940    130      22.900     13     51      1      3      2     28
   940    140      15.840     13     47      1      5      5     20
   940    150      11.250     19     55      1     10      5     34
   940    160       8.191     15     56      6      8      3     32
   940    170       6.132     31     71      6      8      5     40
   940    180       4.585     28     70     10     11      7     47
   940    190       3.543     46     71     11     23      8     47
   940    200       2.781     38     86     11     21      5     42
   940    210       2.206     55     85     17     21     16     47
   940    220       1.771     66     73     16     26     15     55
   940    230       1.420     80     71     26     31     10     52
   940    240       1.156     52     73     24     17     10     50
   940    250       0.941     55     78     28     30     17     43
   940    260       0.781     84     76     33     34     21     51
   940    270       0.657     78     79     28     30     22     45
   940    280       0.544     96     73     55     35     19     42
   940    290       0.465    102     84     50     26     19     42
   940    300       0.392    105     68     64     30     23     45
   940    310       0.334    116     68     47     24     22     51
   940    320       0.288    151     81     68     30     35     54
   940    330       0.242    174     72     58     36     51     55
   940    340       0.207    172     80     93     33     49     69
   940    350       0.179    177     59     85     36     35     70
   940    360       0.156    208     67     80     30     42     60
   940    370       0.137    207     65     84     30     56     55
   940    380       0.118    226     63    117     38     40     60
   940    390       0.104    240     65     88     31     47     34
   940    400       0.090    252     77    109     29     45     44
   940    410       0.079    241     63    107     30     55     48
   940    420       0.069    223     57    113     37     51     50
   940    430       0.061    242     73    134     39     55     45
   940    440       0.054    268     80    139     27     62     51
   940    450       0.048    249     64    134     29     44     37
   950    100      95.410      2     13      0      1      2     10
   950    110      55.090      2     23      0      1      2     14
   950    120      34.510     14     26      0      1      3     18
   950    130      22.940     13     37      2      4      2     22
   950    140      15.730     13     35      1     10      4     25
   950    150      11.160     23     51      5      9      1     24
   950    160       8.026     18     50      6     12      5     37
   950    170       6.117     28     65      8     16      7     28
   950    180       4.569     33     62     10     20      8     39
   950    190       3.546     42     74     11     18      6     44
   950    200       2.784     51     74     14     17     16     35
   950    210       2.188     56     66     15     25      7     43
   950    220       1.753     58     93     16     24      9     29
   950    230       1.418     65     93     30     24     14     51
   950    240       1.150     64     78     19     22     15     55
   950    250       0.947     65     70     30     31     17     57
   950    260       0.787     92     67     36     34     17     54
   950    270       0.653     71     69     35     34     23     49
   950    280       0.542     83     70     37     31     19     41
   950    290       0.460     90     72     33     38     28     63
   950    300       0.391    115     72     46     35     21     36
   950    310       0.327    113     71     56     26     23     36
   950    320       0.280    140     66     64     43     37     70
   950    330       0.240    175     82     72     39     35     68
   950    340       0.206    188     74     74     32     49     73
   950    350       0.179    175     71     84     31     40     58
   950    360       0.155    170     85     88     32     44     53
   950    370       0.135    191     71    111     36     50     51
   950    380       0.116    208     64     91     25     44     56
   950    390       0.102    220     79     90     23     41     37
   950    400       0.090    242     57    112     44     51     54
   950    410       0.079    210     76     90     24     52     50
   950    420       0.069    221     56    104     31     54     49
   950    430       0.061    264     62    145     19     48     45
   950    440       0.054    243     62    112     21     47     50
   950    450       0.047    258     58    123     24     53     36
   960    100      95.030      3     20      0      2      2      6
   960    110      55.460      7     17      0      1      0      8
   960    120      34.360      8     26      1      5      2     14
   960    130      22.670      9     40      3      6      4     17
   960    140      15.770     12     46      2     10      2     21
   960    150      11.100     20     49      1      7      5     22
   960    160       8.130     13     60      4      9      9     27
   960    170       5.952     25     58      6     13      6     33
   960    180       4.548     37     75      6     14      9     37
   960    190       3.532     46     69      9     17      6     46
   960    200       2.754     46     96     17     23     16     46
   960    210       2.159     59     82     13     24     13     45
   960    220       1.760     42     71     16     18     10     35
   960    230       1.393     68     83     31     19     13     52
   960    240       1.147     66     56     25     24     12     42
   960    250       0.939     60     55     26     31     10     39
   960    260       0.780     87     71     29     30     15     53
   960    270       0.636     93     68     31     24     16     53
   960    280       0.529     98     84     44     30     22     43
   960    290       0.453     98     75     50     36     21     48
   960    300       0.390    118     89     56     18     24     51
   960    310       0.329    106     71     49     35     24     60
   960    320       0.282    127     73     72     32     35     68
   960    330       0.242    135     81     58     29     36     67
   960    340       0.206    148     70     60     37     39     53
   960    350       0.177    163     81     75     20     47     59
   960    360       0.155    180     66     93     34     40     49
   960    370       0.132    165     81    104     34     32     68
   960    380       0.117    192     55    112     29     38     47
   960    390       0.102    212     62    102     27     41     57
   960    400       0.089    214     48     96     33     53     53
   960    410       0.080    242     62    112     31     40     65
   960    420       0.069    225     72    108     32     53     52
   960    430       0.061    225     54    108     28     53     33
   960    440       0.054    228     59    129     23     55     38
   960    450       0.047    259     57    111     30     42     45
   970    100      94.980      2      9      0      2      1     12
   970    110      54.970      4     15      1      4      2     17
   970    120      34.230      5     32      1      6      1     20
   970    130      22.860     15     38      4      6      3     18
   970    140      15.560     14     40      2      8      6     24
   970    150      11.040     22     50      4      8      8     23
   970    160       8.203     19     64      4      8     10     22
   970    170       6.029     27     68      3      8      7     36
   970    180       4.532     38     92      8     23     10     35
   970    190       3.537     41     71     10     24      7     42
   970    200       2.755     36     74     11     12     18     46
   970    210       2.171     48     67     12     25     11     47
   970    220       1.740     57     90     18     24     15     54
   970    230       1.397     69     83     21     29     15     43
   970    240       1.143     66     87      8     27     18     59
   970    250       0.929     74     60     21     29     17     47
   970    260       0.766     70     78     22     22     17     44
   970    270       0.634     78     83     34     31     18     56
   970    280       0.543     90     63     34     23     23     53
   970    290       0.456    115     74     49     23     20     45
   970    300       0.383    112     61     50     28     23     46
   970    310       0.330    112     61     59     35     26     51
   970    320       0.278    124     63     56     28     30     58
   970    330       0.238    137     72     59     23     37     59
   970    340       0.206    145     99     62     24     42     60
   970    350       0.178    181     82     71     30     44     58
   970    360       0.153    176     64     74     29     30     62
   970    370       0.133    185     67     79     34     50     57
   970    380       0.116    206     78     91     27     46     48
   970    390       0.102    211     57    102     30     46     54
   970    400       0.088    209     58    107     36     49     43
   970    410       0.078    202     60    110     27     40     33
   970    420       0.069    222     75    110     32     52     44
   970    430       0.061    230     67    111     26     53     48
   970    440       0.053    212     47    107     22     57     31
   970    450       0.048    229     52    114     25     47     30
   980    100      94.460      2     14      0      4      1     14
   980    110      54.660     12     23      0      6      0     17
   980    120      34.190      7     32      0      3      1     19
