m0_binning   100  10  1000  10
m12_binning  36  100  450  10
NscanPoints  3595
    m0    m12      Xsec     n_sig    n_sb    n_sig_sl   n_sb_sl  n_sig_ldp  n_sb_ldp
   750    110      62.900     33     34      6      6     18     18
   750    120      39.070     46     52      6     12     18     27
   750    130      26.000     62     84     20     13     26     22
   750    140      17.730     74     70     21     14     27     36
   750    150      12.810    140     85     20     18     28     33
   750    160       9.339    124    102     24     17     41     40
   750    170       6.999    150    116     37     21     41     46
   750    180       5.339    178    103     29     39     42     44
   750    190       4.110    152    122     45     37     47     48
   750    200       3.237    212    126     63     34     70     44
   750    210       2.562    244    130     54     36     63     63
   750    220       2.065    268    141     77     38     58     48
   750    230       1.674    264    120     81     47     80     83
   750    240       1.364    258    127     90     48     95     57
   750    250       1.122    271    122    101     59    107     77
   750    260       0.924    312    123    125     46     86     90
   750    270       0.765    346    144    124     62    123     78
   750    280       0.650    361    117    148     52    109     93
   750    290       0.545    383    149    147     65     96     70
   750    300       0.462    387    107    192     47    110     91
   750    310       0.390    417    123    197     48    117     84
   750    320       0.336    472    150    193     59    151     81
   750    330       0.286    535    150    216     77    171     95
   750    340       0.244    555    127    241     50    180     93
   750    350       0.210    573    142    289     73    192     91
   750    360       0.183    556    131    280     61    185     85
   750    370       0.158    572    142    293     50    214    108
   750    380       0.137    600    150    330     64    180     87
   750    390       0.120    620    118    332     70    157     78
   750    400       0.103    658    129    386     68    164     73
   750    410       0.090    632    133    403     57    175     66
   750    420       0.080    707    121    388     64    172     68
   750    430       0.071    682    119    384     63    156     50
   750    440       0.062    676    111    390     56    172     55
   750    450       0.055    725    111    350     55    146     39
   760    100     109.800     22     24      4      3     14     14
   760    110      62.200     33     51      2      9      9     23
   760    120      38.550     41     68      5      6     12     27
   760    130      25.540     75     73     19      6     22     38
   760    140      17.820     86     84     12     18     26     48
   760    150      12.580     90    102     19     19     23     42
   760    160       9.345    108    103     20     14     36     56
   760    170       6.865    133    112     25     19     48     53
   760    180       5.242    169    140     31     20     50     53
   760    190       4.054    184    118     39     41     45     57
   760    200       3.185    208     99     59     39     61     72
   760    210       2.532    209    128     55     37     60     59
   760    220       2.015    261    123     80     38     76     66
   760    230       1.641    239    135     86     42     79     55
   760    240       1.355    274    147     89     44     95     83
   760    250       1.102    284    112     99     50     85     69
   760    260       0.905    305    113    115     59     97     75
   760    270       0.763    322    135    134     52    108     70
   760    280       0.644    337    125    146     43    113     71
   760    290       0.537    375    129    174     49     99     80
   760    300       0.454    405    113    169     54    106     59
   760    310       0.386    397    123    179     52    113     81
   760    320       0.332    465    125    195     60    151     93
   760    330       0.285    497    138    233     35    178    103
   760    340       0.239    473    143    247     69    177     92
   760    350       0.209    570    144    253     58    180     88
   760    360       0.182    582    142    255     50    183     84
   760    370       0.156    583    134    290     67    162     98
   760    380       0.136    642    138    308     56    203     89
   760    390       0.118    615    124    323     72    192     77
   760    400       0.103    649    124    391     69    162     57
   760    410       0.090    673    102    373     59    163     71
   760    420       0.078    666    109    356     61    178     63
   760    430       0.070    631    109    367     52    137     57
   760    440       0.061    666    108    362     48    138     51
   760    450       0.054    660    106    358     40    157     45
   770    100     108.200     21     37      2      3      6     17
   770    110      61.930     35     35      5     10      9     20
   770    120      37.940     47     68      2      8     17     27
   770    130      25.340     66     69     14      8     32     27
   770    140      17.530     87     85     17     10     21     38
   770    150      12.560    105     87     12     19     22     42
   770    160       9.156    135    105     29     30     39     49
   770    170       6.798    131    129     41     27     44     41
   770    180       5.232    176    109     36     24     44     46
   770    190       4.047    189    115     59     30     36     38
   770    200       3.159    216     99     59     37     57     69
   770    210       2.506    201    118     59     41     59     61
   770    220       2.029    217    131     81     39     61     66
   770    230       1.632    261    128     78     38     79     65
   770    240       1.328    268    137    110     49     86     67
   770    250       1.097    254    125    110     44     74     82
   770    260       0.897    272    122    134     36     90     83
   770    270       0.758    312    121    123     56     96     92
   770    280       0.634    326    127    144     51    105     86
   770    290       0.533    365    116    141     55    104     85
   770    300       0.451    370    136    176     61    115     74
   770    310       0.384    410    114    167     45    102     82
   770    320       0.329    427    118    209     55    127     96
   770    330       0.280    525    130    238     51    150     84
   770    340       0.240    545    134    227     51    181    103
   770    350       0.204    545    124    227     60    164     88
   770    360       0.178    543    130    276     59    172    102
   770    370       0.156    598    110    297     55    159     66
   770    380       0.133    605    126    288     56    171     81
   770    390       0.117    630    126    312     64    169     79
   770    400       0.102    644    112    362     63    159     62
   770    410       0.089    661    110    373     57    158     73
   770    420       0.078    658    113    404     52    138     58
   770    430       0.069    656    124    338     53    168     44
   770    440       0.061    669    106    343     47    125     56
   770    450       0.053    679    112    346     60    166     39
   780    100     107.100     22     27      1      4      6      8
   780    110      61.210     29     36      2      1      9     22
   780    120      37.970     39     62      5      6     14     22
   780    130      25.150     64     56      9     15     19     28
   780    140      17.340     97     71     12      8     15     36
   780    150      12.360    117     88     13      9     23     34
   780    160       8.963    119    108     22     19     37     38
   780    170       6.809    118    101     24     16     33     48
   780    180       5.141    144    122     27     35     55     47
   780    190       4.001    157    108     43     34     53     56
   780    200       3.125    205    135     51     43     65     59
   780    210       2.494    221    116     60     35     60     67
   780    220       1.982    234    127     79     34     71     59
   780    230       1.615    255    121     82     36     64     79
   780    240       1.312    249    143    106     54     85     60
   780    250       1.085    273    124    104     59     91     61
   780    260       0.886    281    138    111     31     94     67
   780    270       0.748    329    123    120     49     95     76
   780    280       0.626    324    122    115     49    102     84
   780    290       0.524    354    106    153     51    106     76
   780    300       0.441    388    102    160     49    122     68
   780    310       0.380    399    111    190     45    123     64
   780    320       0.323    460    133    191     50    156     85
   780    330       0.276    485    124    176     53    156     96
   780    340       0.238    478     96    224     40    168     78
   780    350       0.203    518    127    228     42    164     87
   780    360       0.178    553    127    240     55    165     80
   780    370       0.153    557    140    253     51    162     73
   780    380       0.133    579    129    260     58    172     85
   780    390       0.117    540    118    305     51    188     63
   780    400       0.101    559    112    350     66    184     86
   780    410       0.089    635    129    330     66    169     63
   780    420       0.077    623    103    352     64    173     51
   780    430       0.068    619    108    359     54    150     70
   780    440       0.060    646    103    358     33    152     51
   780    450       0.053    645    104    348     44    145     45
   790    100     105.700     20     30      6      7      9      9
   790    110      60.910     26     41      2     11     11     17
   790    120      37.440     37     57      8      9     13     31
   790    130      24.890     65     51      6      9     18     24
   790    140      17.160     86     99     13     19     18     30
   790    150      12.300    107     87     17     11     35     37
   790    160       9.015    118    102     27     19     37     43
   790    170       6.594    140    125     25     20     39     44
   790    180       5.159    156    121     24     21     51     53
   790    190       3.949    177    106     60     25     67     53
   790    200       3.105    195    124     56     33     54     62
   790    210       2.456    233    101     53     36     67     50
   790    220       1.977    238    115     64     34     65     46
   790    230       1.602    229    121     82     45     75     75
   790    240       1.306    214    118     88     43     68     60
   790    250       1.062    296    100    117     50     80     67
   790    260       0.877    294    114    110     55     92     79
   790    270       0.733    266    137    145     40     92     68
   790    280       0.615    307    102    142     48    113     68
   790    290       0.519    351    108    160     47    102     65
   790    300       0.441    388    121    147     46     94     79
   790    310       0.372    372    105    170     44    121     87
   790    320       0.319    447    129    199     38    140     74
   790    330       0.275    481    126    232     46    162     90
   790    340       0.235    492    132    215     62    163     86
   790    350       0.202    493    121    235     56    165     94
   790    360       0.173    558    127    238     55    147     86
   790    370       0.153    546    118    256     56    155     70
   790    380       0.131    580    112    270     64    177     76
   790    390       0.114    529    108    320     49    171     76
   790    400       0.100    587    111    291     55    162     66
   790    410       0.086    603    127    364     73    147     48
   790    420       0.077    657    107    343     52    144     58
   790    430       0.067    607    114    356     57    138     51
   790    440       0.059    626     97    351     52    138     48
   790    450       0.052    672    108    345     45    128     44
   800    100     105.300     21     26      5      3      5      8
   800    110      60.320     34     48      4      2      9     21
   800    120      37.590     41     39      9      8     10     24
   800    130      24.870     51     77     11     12     20     30
   800    140      17.190     84     75     17     21     26     29
   800    150      12.150     93     85     13     25     23     32
   800    160       8.896    104    100     18     25     42     47
   800    170       6.650    111    104     28     26     42     43
   800    180       5.058    163     97     38     23     43     41
   800    190       3.945    167     98     57     26     50     44
   800    200       3.050    203    103     52     40     56     54
   800    210       2.436    211    114     56     40     61     45
   800    220       1.952    205    127     58     40     79     65
   800    230       1.572    240    132     85     33     71     67
   800    240       1.289    246    113     73     42     83     85
   800    250       1.068    264    120    118     37     70     56
   800    260       0.868    287    108    113     33     89     73
   800    270       0.727    276    127    109     43     99     74
   800    280       0.613    325    119    123     48    119     70
   800    290       0.512    346    101    143     45     96     59
   800    300       0.432    348    116    137     57    106     70
   800    310       0.370    410     85    181     45     99     53
   800    320       0.316    408    109    191     61    129     75
   800    330       0.269    447    134    211     72    155     68
   800    340       0.234    484    144    212     56    149     76
   800    350       0.200    484    118    232     55    167     76
   800    360       0.173    527    115    231     50    167     84
   800    370       0.150    546    105    258     48    168     84
   800    380       0.131    539    113    259     45    159     68
   800    390       0.114    531     99    258     50    152     77
   800    400       0.100    527    113    293     54    161     67
   800    410       0.086    572    124    343     67    172     50
   800    420       0.075    608     81    389     61    154     62
   800    430       0.067    606     91    372     62    151     56
   800    440       0.059    629     97    362     44    153     49
   800    450       0.051    593    106    360     41    150     54
   810    100     104.700     26     34      0      1      9     17
   810    110      59.800     34     45      4      9     15     15
   810    120      37.400     50     64     13     10     16     30
   810    130      24.570     62     66     11     11     18     21
   810    140      17.060     78     75      9      9     26     27
   810    150      12.100     83     91     11     15     29     34
   810    160       8.792    126     96     20     27     35     36
   810    170       6.601    148    102     37     24     51     46
   810    180       5.073    165     99     41     23     37     49
   810    190       3.889    178    110     36     23     52     53
   810    200       3.028    175    112     44     35     52     53
   810    210       2.407    212    107     52     33     55     51
   810    220       1.940    239    107     74     37     63     64
   810    230       1.551    231    113     66     39     73     43
   810    240       1.284    244    130    104     41     79     68
   810    250       1.043    275    118    100     48     81     73
   810    260       0.870    289     95    107     41     92     60
   810    270       0.719    300    116    116     48    100     61
   810    280       0.615    306    101    126     48     91     55
   810    290       0.509    349    115    129     48     86     79
   810    300       0.431    388    113    124     47     94     63
   810    310       0.366    374    109    146     49     89     78
   810    320       0.311    415    132    188     47    128     80
   810    330       0.265    459    138    177     49    155     75
   810    340       0.231    483    117    202     47    147     77
   810    350       0.198    454    126    229     55    151     67
   810    360       0.172    505    135    224     73    148     75
   810    370       0.150    530    121    236     57    155     66
   810    380       0.131    544    122    234     54    158     59
   810    390       0.113    564     99    276     40    170     67
   810    400       0.099    589    118    271     55    174     67
   810    410       0.086    590     99    316     53    155     64
   810    420       0.075    593    104    345     46    163     59
   810    430       0.065    617    105    346     61    158     63
   810    440       0.058    606    114    309     57    145     48
   810    450       0.052    587    106    335     52    147     48
   820    100     103.600     23     22      3      8      6     18
   820    110      58.890     26     47      4      7      9     18
   820    120      36.930     45     55      8      9     16     30
   820    130      24.430     63     58      7     10     24     24
   820    140      16.780     79     81     13     15     23     26
   820    150      11.910     98     95     18     15     25     40
   820    160       8.826    106    104     34     16     46     47
   820    170       6.581    130     99     39     24     35     45
   820    180       4.936    161     91     27     30     58     68
   820    190       3.863    171    108     39     26     56     56
   820    200       3.006    169    127     52     26     53     55
   820    210       2.387    235    114     50     34     54     47
   820    220       1.934    253    103     87     31     70     45
   820    230       1.554    225    130     80     41     66     59
   820    240       1.275    219    115     65     45     86     75
   820    250       1.038    238    108     93     40     69     59
   820    260       0.867    301    113    110     47     76     61
   820    270       0.720    295    107    125     54     91     57
   820    280       0.595    296     92    111     41     95     68
   820    290       0.504    309    100    123     54    100     72
   820    300       0.426    350     97    155     52    104     57
   820    310       0.360    333     97    171     50    103     62
   820    320       0.311    405    147    184     52    119     85
   820    330       0.267    445    122    211     69    156     82
   820    340       0.228    449    125    193     51    171    100
   820    350       0.195    547    144    218     39    182     81
   820    360       0.170    521     92    244     63    164     61
   820    370       0.148    478    124    261     46    142     69
   820    380       0.127    558    124    244     62    160     63
   820    390       0.112    551    108    235     47    164     63
   820    400       0.099    568    100    262     45    159     67
   820    410       0.086    550    116    305     47    159     62
   820    420       0.075    542    110    329     51    122     48
   820    430       0.066    616    112    333     50    112     46
   820    440       0.057    629    104    338     52    153     41
   820    450       0.051    578    109    331     44    133     55
   830    100     103.100     18     31      2      2      3      9
   830    110      59.260     27     45      3      5      7     19
   830    120      36.740     50     47      9      6     12     26
   830    130      24.410     59     51      5      9     12     27
   830    140      16.600     73     84     13     12     29     27
   830    150      11.960    105     79     15     11     24     39
   830    160       8.720    115    117     19     24     30     39
   830    170       6.449    130    111     19     24     39     59
   830    180       4.876    143    108     22     19     46     47
   830    190       3.814    167    101     43     25     37     54
   830    200       3.001    199    100     49     19     57     49
   830    210       2.363    190    104     59     32     56     66
   830    220       1.894    220    117     71     37     59     49
   830    230       1.547    240     94     72     44     79     55
   830    240       1.247    243     88     89     44     74     61
   830    250       1.030    231    109     95     43     90     55
   830    260       0.843    262    106    106     41     84     69
   830    270       0.711    298    100    119     43     87     66
   830    280       0.599    287    100    146     51     84     67
   830    290       0.496    299    113    135     40     82     62
   830    300       0.421    338    105    134     46    107     57
   830    310       0.361    347    105    163     56     96     53
   830    320       0.310    376    125    167     68    123     74
   830    330       0.264    434    118    194     46    148     90
   830    340       0.227    458    114    220     59    157     96
   830    350       0.193    456    120    206     48    156     88
   830    360       0.168    499    117    246     56    146     81
   830    370       0.148    497    125    217     61    168     85
   830    380       0.127    489    123    241     47    143     96
   830    390       0.112    542    112    224     63    135     82
   830    400       0.098    501    110    242     56    152     67
   830    410       0.085    525     97    269     55    146     59
   830    420       0.075    593     99    320     46    130     68
   830    430       0.065    583    115    324     45    135     60
   830    440       0.058    544    127    331     42    132     53
   830    450       0.050    557    104    279     42    129     44
   840    100     101.100     27     24      1      3      5     10
   840    110      59.220     30     39      3      3     10     17
   840    120      36.290     61     56      6      6     12     23
   840    130      23.780     53     60      9      8     13     27
   840    140      16.670     76     82     17     10     18     33
   840    150      11.890    102     95     17     12     28     40
   840    160       8.677    108     93     26     16     31     48
   840    170       6.402    131    113     30     20     35     31
   840    180       4.925    155     99     44     24     46     50
   840    190       3.767    166     88     27     32     40     50
   840    200       2.929    157     86     54     38     61     41
   840    210       2.334    180    122     58     33     53     40
   840    220       1.892    211     83     69     39     68     52
   840    230       1.526    246    101     74     37     62     48
   840    240       1.249    194     98     63     31     85     73
   840    250       1.018    251    109     86     37     69     64
   840    260       0.851    270    122    103     50     93     49
   840    270       0.702    259    109     96     45     77     60
   840    280       0.585    250    121    126     41     86     59
   840    290       0.495    283    100    122     52    117     67
   840    300       0.416    330    108    141     46     90     63
   840    310       0.355    356     90    148     36    110     80
   840    320       0.303    409    119    159     44    146     74
   840    330       0.262    414    119    201     68    142     73
   840    340       0.223    411    116    184     60    128     76
   840    350       0.194    486    120    192     48    163     74
   840    360       0.169    481    108    231     31    144     90
   840    370       0.145    510    111    220     44    147     79
   840    380       0.127    454    135    230     58    139     65
   840    390       0.110    532    104    247     52    168     63
   840    400       0.097    550    105    260     46    129     61
   840    410       0.084    515    116    257     40    151     55
   840    420       0.074    523     98    293     53    145     60
   840    430       0.065    568     95    294     43    116     67
   840    440       0.057    601    109    325     57    133     45
   840    450       0.050    587    120    309     40    121     46
   850    100     101.000     24     28      2      6     13     13
   850    110      58.230     29     36      6      2      7     20
   850    120      36.220     37     52      7      6     11     22
   850    130      24.210     50     70      5      9     17     21
   850    140      16.660     75     72     14     10     22     30
   850    150      11.810     94    104     16     19     36     56
   850    160       8.609    112     87     20     18     30     37
   850    170       6.398    119    106     35     19     44     42
   850    180       4.823    155     79     25     26     39     48
   850    190       3.741    160     94     36     32     48     46
   850    200       2.960    180     99     48     30     53     44
   850    210       2.350    188     91     63     29     56     45
   850    220       1.864    226     90     54     25     75     51
   850    230       1.519    222     89     81     41     62     64
   850    240       1.226    206    106     79     39     59     65
   850    250       1.002    220     95     88     43     89     68
   850    260       0.835    237    104     88     53     69     61
   850    270       0.702    247    110    102     49     85     69
   850    280       0.583    312    116     98     50     97     72
   850    290       0.489    295     99    138     54     73     65
   850    300       0.419    327     86    166     42     92     67
   850    310       0.352    320     85    150     54     93     71
   850    320       0.304    420    128    171     48    129     70
   850    330       0.258    424    112    180     50    146     79
   850    340       0.223    412    122    188     53    141     76
   850    350       0.191    416    102    199     49    118     80
   850    360       0.165    426    103    205     39    145     64
   850    370       0.144    502    116    238     66    149     62
   850    380       0.125    508    118    220     41    162     67
   850    390       0.109    494    116    228     37    150     58
   850    400       0.096    475    101    239     41    124     59
   850    410       0.084    535    105    261     48    150     61
   850    420       0.073    521     97    251     56    123     55
   850    430       0.064    576    122    302     53    134     62
   850    440       0.057    563     98    287     43    127     31
   850    450       0.049    513    117    299     46    128     46
   860    100      99.950     23     18      5      5      8     16
   860    110      57.710     29     35      2      2     11     16
   860    120      36.000     35     44      9      6     18     21
   860    130      23.830     61     74     11     14     17     25
   860    140      16.620     70     92      6     14     26     40
   860    150      11.750     85     84     16     18     25     37
   860    160       8.480     96     87     15     14     31     42
   860    170       6.319    133    100     21     18     33     53
   860    180       4.817    141    105     42     27     44     36
   860    190       3.692    149    101     46     16     42     37
   860    200       2.935    166    112     49     29     47     48
   860    210       2.317    198     95     45     30     50     55
   860    220       1.842    190    106     64     41     64     61
   860    230       1.493    198     88     59     43     65     66
   860    240       1.215    204    108     65     31     68     61
   860    250       0.998    231    108     70     33     93     72
   860    260       0.833    237    112    108     44     73     63
   860    270       0.692    248     90    112     37     96     52
   860    280       0.573    262     83    117     33    105     58
   860    290       0.490    301    101    140     55     74     61
   860    300       0.411    309     95    133     56    101     63
   860    310       0.350    320    101    151     49     79     53
   860    320       0.297    365    118    145     50    117     65
   860    330       0.255    372    118    205     37    122     82
   860    340       0.221    408    116    203     53    132     87
   860    350       0.189    415     99    186     62    132     75
   860    360       0.164    449    123    235     45    127     64
   860    370       0.142    462    101    215     47    140     63
   860    380       0.124    446    101    232     62    139     73
   860    390       0.108    478    118    248     37    129     70
   860    400       0.095    471    115    240     48    159     67
   860    410       0.083    513     93    266     53    156     48
   860    420       0.073    513     99    247     46    128     56
   860    430       0.063    520     98    294     44    123     48
   860    440       0.057    532    110    294     49    131     38
   860    450       0.050    581     92    298     49    106     41
   870    100      99.050     20     21      0      5      7     12
   870    110      57.360     30     45      4      3     12     17
   870    120      35.890     30     43      9     10     14     25
   870    130      23.770     61     74      8     12     17     32
   870    140      16.490     58     69     16     13     26     38
   870    150      11.610     77     98     15     15     31     37
   870    160       8.543     99     99     28     23     28     38
   870    170       6.368    135     91     27     19     33     42
   870    180       4.774    145    100     33     21     35     41
   870    190       3.719    157    103     43     28     49     48
   870    200       2.917    197    113     44     23     44     37
   870    210       2.295    179     97     51     31     51     53
   870    220       1.837    204    105     63     31     54     57
   870    230       1.488    230     98     71     27     64     64
   870    240       1.219    185    109     79     39     60     77
   870    250       0.991    237     84    104     33     59     68
   870    260       0.816    224    110     93     31     75     63
   870    270       0.678    230    111     96     32     95     53
   870    280       0.579    255     94     86     39     87     53
   870    290       0.481    287     87    144     28     69     86
   870    300       0.410    286    103    142     50     95     79
   870    310       0.351    308     93    152     39    101     60
   870    320       0.300    329    102    139     46    124     82
   870    330       0.255    365    111    156     43    117     83
   870    340       0.218    383    104    181     56    113     81
   870    350       0.187    398    117    178     43    146     62
   870    360       0.164    434    128    210     34    133     63
   870    370       0.143    485    101    228     49    141     81
   870    380       0.123    441    104    207     40    162     73
   870    390       0.108    492    110    251     29    145     55
   870    400       0.095    496     81    220     60    151     61
   870    410       0.083    464    100    225     49    148     51
   870    420       0.073    518     87    222     47    141     67
   870    430       0.064    499    109    274     46    150     46
   870    440       0.056    537    118    309     59    136     51
   870    450       0.049    547    114    277     40    102     35
   880    100      99.110     22     25      1      2      7     11
   880    110      56.980     23     41      4      8     13     15
   880    120      35.750     48     46      8     11     13     25
   880    130      23.490     61     73      8      9     15     41
   880    140      16.170     59     78     11     13     16     30
   880    150      11.490     87     84     15     12     30     37
   880    160       8.462    107     87     36     11     33     46
   880    170       6.235    107     96     27     18     39     41
   880    180       4.801    135    109     34     22     35     36
   880    190       3.664    150     90     45     21     36     35
   880    200       2.850    151    102     48     36     41     56
   880    210       2.282    197     99     57     29     62     49
   880    220       1.825    171    101     60     28     57     39
   880    230       1.478    196    102     54     26     56     65
   880    240       1.211    209     85     71     29     84     56
   880    250       0.986    197    110     82     29     66     64
   880    260       0.814    218     98     83     48     88     66
   880    270       0.677    242    111    103     37     79     58
   880    280       0.569    269    102    119     32     87     58
   880    290       0.481    298    100    110     40     87     62
   880    300       0.412    292     97    115     37     85     58
   880    310       0.347    310     88    133     43     97     58
   880    320       0.296    384     79    148     49    135     61
   880    330       0.252    363    106    175     32    130     81
   880    340       0.218    384     96    182     35    133     80
   880    350       0.189    418    113    202     47    131     74
   880    360       0.162    423     89    171     52    156     63
   880    370       0.141    444    114    195     36    127     59
   880    380       0.121    458    110    174     40    124     60
   880    390       0.106    448    109    201     57    125     68
   880    400       0.093    453     96    224     43    119     47
   880    410       0.082    432    114    238     41    122     61
   880    420       0.071    483    112    252     54    145     46
   880    430       0.064    526    111    255     52    124     46
   880    440       0.056    508    112    259     44    106     40
   880    450       0.049    495     91    276     40    142     39
   890    100      98.880     18     24      2      1     15     15
   890    110      57.410     28     29      4      4     10     17
   890    120      35.450     42     72      3      5      8     20
   890    130      23.400     59     74      6     12     21     28
   890    140      16.120     69     66     15      9     25     21
   890    150      11.500     86     81     12     17     24     40
   890    160       8.418    117     85     30     16     24     34
   890    170       6.253     95    110     27     18     31     30
   890    180       4.720    121    107     33     20     30     38
   890    190       3.662    153    110     45     19     50     50
   890    200       2.858    171    118     49     34     59     63
   890    210       2.268    168     91     44     32     52     54
   890    220       1.822    161    111     44     40     56     54
   890    230       1.469    202    100     73     32     59     46
   890    240       1.208    204    105     65     32     64     58
   890    250       0.981    209    101     77     37     75     62
   890    260       0.809    237     98    101     41     79     60
   890    270       0.679    224     97    114     34     76     70
   890    280       0.568    222    104    104     37     86     66
   890    290       0.476    258     89    130     33     74     55
   890    300       0.402    268    102    136     45     87     59
   890    310       0.342    320     81    124     44     86     52
   890    320       0.294    346    112    156     39    121     64
   890    330       0.249    381    100    163     46    108     64
   890    340       0.217    371    106    176     58    127     61
   890    350       0.185    370     84    180     52    124     57
   890    360       0.161    440    124    158     39    137     58
   890    370       0.139    453     93    190     42    139     70
   890    380       0.122    402     98    203     27    116     71
   890    390       0.107    490    103    186     49    124     59
   890    400       0.093    415    114    228     39    132     71
   890    410       0.081    481     85    220     35    130     65
   890    420       0.072    481    104    264     42    107     46
   890    430       0.063    519    100    235     39    117     56
   890    440       0.052    400    114    244     41    126     36
   890    450       0.049    496    121    264     40    110     47
   900    100      98.180     10     22      2      3     10     16
   900    110      55.940     28     46      3      4      6     16
   900    120      34.990     35     38     13      3     15     19
   900    130      23.360     45     55      7      5     20     36
   900    140      16.180     70     62     12     12     21     26
   900    150      11.550     92     75     14     21     26     28
   900    160       8.415    106     83     24     15     25     33
   900    170       6.161    107     94     24     14     39     35
   900    180       4.732    145     90     26     16     35     37
   900    190       3.599    165    107     31     21     49     42
   900    200       2.887    166     85     51     17     43     49
   900    210       2.278    173     88     39     35     54     45
   900    220       1.812    182     91     63     26     56     48
   900    230       1.450    186    100     68     31     75     59
   900    240       1.185    217     90     67     43     61     58
   900    250       0.976    210     91     69     36     59     61
   900    260       0.806    237     80     92     36     66     59
   900    270       0.676    244     96     79     40     76     53
   900    280       0.563    236     73     84     40     69     59
   900    290       0.473    285     78    119     27     97     56
   900    300       0.402    282     85    123     39     84     53
   900    310       0.339    285     85    146     40     98     53
   900    320       0.290    327    100    129     40    111     62
   900    330       0.248    364    101    174     48    119     75
   900    340       0.215    382     97    159     35    130     65
   900    350       0.185    370     93    172     49     98     66
   900    360       0.158    418    109    170     44    116     63
   900    370       0.139    453    110    164     33    113     64
   900    380       0.121    446    111    201     31    125     83
   900    390       0.105    413     87    195     49    122     51
   900    400       0.093    434     83    218     43    138     53
   900    410       0.081    471    110    202     44    118     49
   900    420       0.070    471     97    231     38    138     45
   900    430       0.063    424     89    205     34    103     41
   900    440       0.055    461     93    276     49    115     41
   900    450       0.049    473     95    265     27    105     46
   910    100      96.340     17     38      0      6      5     17
   910    110      56.330     25     50      1      2      9     15
   910    120      35.070     41     50     10      8     10     21
   910    130      23.200     59     55      8     13     24     28
   910    140      16.080     68     81     10     17     20     29
   910    150      11.320     74     78     18     10     26     25
   910    160       8.284    109     92     28     14     24     27
   910    170       6.228    120     84     20     21     28     37
   910    180       4.708    127     97     21     18     30     51
   910    190       3.641    145     91     36     25     33     40
   910    200       2.818    151     86     50     31     39     50
   910    210       2.230    207     95     51     26     48     50
   910    220       1.781    158    102     66     25     55     49
   910    230       1.451    183     81     51     29     61     44
   910    240       1.167    198     73     69     26     62     62
   910    250       0.970    196     83     90     32     58     60
   910    260       0.800    214     79     93     40     82     61
   910    270       0.661    220     75    105     34     83     69
   910    280       0.557    242     85    111     45     70     52
   910    290       0.474    266     76    134     33     78     63
   910    300       0.399    274     71    106     40     96     49
   910    310       0.339    283     83    138     39     83     64
   910    320       0.286    302     94    128     27    124     75
   910    330       0.246    321    108    180     51    121     56
   910    340       0.214    399     98    158     40    117     55
   910    350       0.183    316     99    143     40    125     74
   910    360       0.158    389     91    193     34    133     58
   910    370       0.137    392     91    185     42    122     66
   910    380       0.121    444     92    191     43    107     61
   910    390       0.105    407     92    184     42    126     63
   910    400       0.092    418     99    178     50    131     59
   910    410       0.081    392    104    205     45    111     58
   910    420       0.071    460    100    214     28    119     64
   910    430       0.062    436     96    224     41    128     50
   910    440       0.055    429     84    267     42    109     54
   910    450       0.048    452     82    253     51     93     36
   920    100      97.290     21     25      1      4     12     12
   920    110      55.720     28     37      5      4      8     22
   920    120      34.880     40     54      5     13     11     16
   920    130      23.080     58     65      6     11     12     22
   920    140      15.890     68     77     11     14     25     32
   920    150      11.260     93     72     13      9     26     27
   920    160       8.257    112     96     16     16     33     36
   920    170       6.133    116     67     28     15     41     42
   920    180       4.576    132    102     34     19     28     47
   920    190       3.585    132     79     22     26     38     32
   920    200       2.805    153     89     54     25     47     40
   920    210       2.255    154     78     54     26     53     46
   920    220       1.804    188     77     70     33     44     54
   920    230       1.444    193     98     68     29     54     58
   920    240       1.165    171     87     72     32     69     43
   920    250       0.960    213     75     64     35     61     55
   920    260       0.782    217    103     78     37     66     52
   920    270       0.667    232     87     90     34     85     52
   920    280       0.553    238     92     93     34     81     64
   920    290       0.465    223     94    126     42     80     53
   920    300       0.394    254     76    121     24     95     47
   920    310       0.336    283     85    113     34     90     53
   920    320       0.285    296     91    139     39    117     69
   920    330       0.247    312    112    163     34    111     68
   920    340       0.211    343     91    164     31    126     74
   920    350       0.181    354     91    150     41    118     61
   920    360       0.157    374     90    178     42    116     48
   920    370       0.137    387    107    188     39    107     72
   920    380       0.120    377     91    185     28    130     62
   920    390       0.105    416    107    210     39    128     77
   920    400       0.091    434     90    187     40    111     60
   920    410       0.081    429     86    219     42     94     53
   920    420       0.070    415     95    223     47    110     54
   920    430       0.062    428    104    206     35    116     59
   920    440       0.054    400    104    225     45    103     51
   920    450       0.048    436     92    269     41    109     39
   930    100      96.890     18     25      2      4      9     12
   930    110      55.860     27     40      2      6     13     14
   930    120      34.440     37     45      7     14     14     21
   930    130      23.020     57     58     10     11     12     28
   930    140      15.800     78     77     14     13     22     30
   930    150      11.110     87     78     24     16     32     26
   930    160       8.205    100     95     12     13     31     38
   930    170       6.140    112     82     29     17     43     31
   930    180       4.674    132     82     25     31     33     31
   930    190       3.563    138     85     32     23     48     36
   930    200       2.807    149     89     36     32     43     56
   930    210       2.210    179     87     46     26     39     39
   930    220       1.759    156     80     68     23     55     58
   930    230       1.422    222     98     78     41     53     49
   930    240       1.164    204     85     80     33     50     51
