Nm3jbins 5
m0_binning   100  10  1000  10
m12_binning  36  100  450  10
NscanPoints  3592
    m0    m12      Xsec     nsel    n_a    n_d      sb1     sb2     sb3     sb4     sb5  slmsb1  slmsb2  slmsb3  slmsb4  slmsb5   slsb1   slsb2   slsb3   slsb4   slsb5  slsig1  slsig2  slsig3  slsig4  slsig5
   890    160       8.418    312     72     91       34      50      69      39      13       5      16      19      11       7       3       7      23      13       5      11       8      25      14       4 
   890    170       6.253    316     84     94       21      52      87      37      15       9      13      21       9       2       7       7      18       8       4      16      18      17      25       4 
   890    180       4.720    377     71     89       33      56      79      42      17       3      13      11       9       2      10      11      18      11       5      13      20      26      12       8 
   890    190       3.662    429     61    118       21      50      73      44      17       6      14      14      15       4       6      11      15       9       4      13      15      39      19      10 
   890    200       2.858    461     53    122       24      40      89      39      17       5      14      17       7       1       3       7      17      12       7      19      27      60      29       3 
   890    210       2.268    421     50    118       24      52      66      32       9       8      17      17      13       4       8      14      28      12       0      19      27      40      22      12 
   890    220       1.822    456     66    116       23      42      55      32      11      12      12      18      13       3       8      13      23      13       9      15      34      41      21       4 
   890    230       1.469    474     70    110       16      57      76      30      16       7       6      22       7       5       6      11      21      11       5      20      40      52      34       7 
   890    240       1.208    471     48    133       19      42      78      40      10       7      16      25      15       2      11      13      24      13       6      17      37      53      34      12 
   890    250       0.981    483     62    140       14      60      70      35      17       5      19      20       5       2       6      19      25      13       4      17      38      69      31      16 
   890    260       0.809    496     62    149       25      48      80      39      19       5      15      16       2       5      12      18      25       4       1      27      54      70      41      14 
   890    270       0.679    466     37    167       21      53      60      35      24       5       9      16      10       2       5      13      17       9       6      29      47      79      43       7 
   890    280       0.568    508     42    152       14      56      73      29      13       4      12      21      12       3      12       8      26      11       7      24      47      71      39      18 
   890    290       0.476    511     58    140       22      36      60      27      20       7      12      23       3       3       8      17      17      12       8      24      67      83      37      21 
   890    300       0.402    573     40    138       18      42      56      39      12       6      11      13       4       2       5      13      21       9       4      32      70      87      29      14 
   890    310       0.342    576     33    148       12      40      58      19      12       2      12      15       4       0       5      16      33       7       2      21      64      96      39      19 
   890    320       0.294    649     61    155       21      47      67      30      12      10      14      15      14       4       9      26      16      13       2      37      71      99      51      18 
   890    330       0.249    661     58    163       26      52      84      33      16       4      11      19       6       3       8      18      22      10       2      32      89     104      43      14 
   890    340       0.217    653     57    173       22      52      58      31      11       4      18      18       9       1       9      24      20      11       0      40      74     115      58      18 
   890    350       0.185    665     54    165       26      61      71      37      11       5      19      26       7       2       7      19      22       9       1      44      83     105      42      22 
   890    360       0.161    768     52    197       17      54      82      39      14       4      19      14       6       5       9      15      24      13       3      41      52     102      36      30 
   890    370       0.139    780     59    176       19      59      81      32       9       6       9      16       2       5       2      14      16       8       3      30      90     109      49      24 
   890    380       0.122    708     51    157       12      43      65      53      10       2      14      21       8       2       7      13      20       6       2      45      87     108      45      24 
   890    390       0.107    770     54    187       14      49      74      39      10       5      13      18       4       4       7      26      21       7       7      35      89     117      44      18 
   890    400       0.093    733     45    184       21      45      60      47       8       6      10      14       7       0       8      18      19      12       0      40     101     131      51      22 
   890    410       0.081    797     45    172        9      50      64      35      14       8      14      20       8       0       3      18      15       8       5      39     100     122      50      20 
   890    420       0.072    780     57    159       26      42      67      48      12       5      10      21       5       0       5      16      33       9       3      34     118     134      76      20 
   890    430       0.063    806     41    167       25      49      82      43      12       7      11      17       5       3       9      20      14       7       2      40     105     126      66      16 
   890    440       0.052    700     45    163       19      32      69      40      16       3      11      11       9       0      13      15      19       6       3      31     103     143      54      17 
   890    450       0.049    806     37    171       19      57      65      45      10       3      10      12       4       1       2      24      19       4       1      40     114     157      48      20 
   900    100      98.180     67     37     36       19      37      45      25       5       3       7      13       6       0       1       7       9       2       0       4       1       2       2       0 
   900    110      55.940    130     44     39       15      36      66      18      14       2       8      10       6       0       0       6       6       6       1       3       3       3       4       0 
   900    120      34.990    139     59     49       36      40      64      40      14       5       7      16      10       3       3       7      16       4       0       3       7      13       4       2 
   900    130      23.360    198     69     71       29      47      68      34      14       7      12      15      11       5       3       7      18       8       0       4       4      15       7       2 
   900    140      16.180    241     68     53       24      42      94      38      15       3       4      16      11       4       4       9      14       2       1       6      12      20      10       6 
   900    150      11.550    275     57     70       36      50      96      51      14       3      10      14       5       3       6      15      23       8       0       9      12      20       7       4 
   900    160       8.415    298     58     89       32      71      90      47      10       3       5      12       7       3       2       9      16      15       3       6      13      23       9       7 
   900    170       6.161    328     67     94       21      46      87      50      19       6      14      15      14       4      10      17      19       9       3       8      13      27      16       3 
   900    180       4.732    363     68     94       36      56      76      48      18       5       5      16       8       7       7      13      17       6       5      11      18      24      17      10 
   900    190       3.599    425     49    116       22      59      78      45      15       7      12      16      13       6       4       9      14      13       7      18      19      31      13       5 
   900    200       2.887    395     66    111       20      48      70      38      14       7      14      18      12       8       8      12      21      13       3      14      30      30      17       4 
   900    210       2.278    414     76    106       23      41      74      32      15       2       8      14      12       4       7       8      22      12       7      18      25      41      20      13 
   900    220       1.812    437     63    120       32      47      88      44      13       5      10      24      13       1       7      12      17       7       8      17      31      50      34       4 
   900    230       1.450    466     51    152       18      39      78      55      11       3      15      11      12       2      11      15      21       9       2      23      33      54      25       7 
   900    240       1.185    470     55    133       17      46      62      28      10       8      15      17       6       3       9      18      29      13       5      19      46      61      29       6 
   900    250       0.976    456     52    125       16      41      66      26      12       2      14      12       9       7       8      14      21      14       5      12      41      65      26       8 
   900    260       0.806    471     41    128       23      37      63      30      15      10      19      20       3       3       9      16      30      12       6      23      36      67      35      15 
   900    270       0.676    492     47    138       22      39      66      37      14       5      13      18       9       0      11      22      23      12       5      22      41      68      28       9 
   900    280       0.563    480     58    130       18      46      52      29       6       7      13      15       9       4       6      17      24      14       1      24      55      56      36      19 
   900    290       0.473    545     53    151       17      45      59      35       7      10      19      17       5       5       3      17      29       7       5      25      60      78      33      16 
   900    300       0.402    559     48    134       27      44      53      36      14       5      11       9      12       2       8      21      10       8       8      22      55      89      38      17 
   900    310       0.339    543     56    138       21      38      48      28      11       1      12      14       8       3       6       9      24      11       4      23      74      85      46      15 
   900    320       0.290    613     52    176       12      54      94      31      10       7      14      19       6       4       7      15      22       6       4      33      64      73      58      16 
   900    330       0.248    671     65    178       22      65      75      35       7       6      18       9       4       6       6      18      21      12       1      31      82      93      47      22 
   900    340       0.215    674     37    184       16      55      66      29      10       4      17      13       8       2       8      25      20       9       2      38      69      98      47      15 
   900    350       0.185    651     71    153       19      38      73      23      10       5      14      21       5       4       8      20      18      14       1      27     106      92      31      21 
   900    360       0.158    729     63    154       27      44      55      27      14       5      17      16       4       1       4      18      19      14       3      28      79     106      47      12 
   900    370       0.139    754     51    169       18      67      56      37      12       5      19      22       7       2       8      23      32       6       3      33      85     101      45      19 
   900    380       0.121    759     44    198       24      39      73      29      16       4      14      17      12       4       6      16      18      13       4      35     106     107      47      20 
   900    390       0.105    717     53    155       22      39      55      38      14       5      15      18       9       2       6      17      18       7       0      46      87     116      40      14 
   900    400       0.093    724     51    184       18      39      65      42      11       5      22      16       6       1       5      17      24       8       2      55      92     113      50      25 
   900    410       0.081    791     46    167       18      47      55      37      15       7      15      17       5       3       3      12      26      10       3      39     113     118      52      20 
   900    420       0.070    804     45    181       25      39      78      32      10       6       7      14       8       2       7      13      22      17       4      39      98     132      60      21 
   900    430       0.063    717     45    152       26      47      58      42      13       2       9      12      10       1       8      20      21       6       1      39     101     122      43      23 
   900    440       0.055    740     38    171       26      38      73      32       9       5       9      11       3       2       9      17      27      10       2      41     131     148      47      26 
   900    450       0.049    718     40    170       16      48      61      49      11       5      10      16       8       1       4      14      23       8       3      46     128     138      48      19 
   910    100      96.340     86     37     34       11      21      32      23       8       3       5      12       2       0       2       3       8       3       2       1       0       7       4       0 
   910    110      56.330    112     49     39       21      40      64      35       9       8       3      11      11       6       2       2       7       3       0       6       0       3       1       1 
   910    120      35.070    165     70     51       28      51      82      29       5       2       6      22       8       3       6      10       8       4       3       4       9      11       3       2 
   910    130      23.200    201     54     64       17      45      80      43       7       9      11      18       8       1       8       8      21       4       4       5       2      15      12       0 
   910    140      16.080    241     60     69       32      62      80      40       8       7      10      12       7       1       8       8      14       8       4       4      13      19       7       4 
   910    150      11.320    273     64     87       28      49      71      46      13       6      12      21       8       0       6       9       9       8       1       3      12      15      12       3 
   910    160       8.284    314     60     81       26      53     101      46      15       4       9      19      10       1       1       9      11      10       0       7      14      31       9       7 
   910    170       6.228    304     75     95       16      37      80      45      11       5      11      23      10       2       9       9      10      11       5       9      13      35       8       4 
   910    180       4.708    379     70     86       31      58      69      49      14       7       9      15       3       4       6      20      15      12       4       7      15      23      17       3 
   910    190       3.641    361     65     81       28      54      76      47      10       7       7      13       9       3       6      12      20      12       4       6      18      33      15      11 
   910    200       2.818    410     51    102       23      43      77      47      12       4      13      21       5       1       5       8      23       9       5       9      29      46      25       7 
   910    210       2.230    463     73    110       29      38      71      29      12       8       9      20       4       5      12      17      26      14       4      15      26      49      28       8 
   910    220       1.781    426     62    118       27      44      64      36      11       7      11      20      10       3       4      19      26       9       5      13      39      54      22       6 
   910    230       1.451    414     51    110       25      36      55      36      17       6      13      20       7       3       8      15      22      12       4      18      35      44      25       8 
   910    240       1.167    427     59    111       17      49      70      30      10       6      19      14      10       3       6      13      28      11       6      16      38      54      23      11 
   910    250       0.970    434     64    131       16      55      61      40       6       8       9      20       6       5      10      17      24      10       3      18      47      59      38      11 
   910    260       0.800    482     52    141       21      52      50      37       8       6      12      15       6       5       4      11      30       6       4      26      48      67      27      21 
   910    270       0.661    472     50    163       27      34      74      24      10       5       8      15      11       3       4      17      20      11       0      30      40      61      46      13 
   910    280       0.557    481     57    138       19      52      71      24      12       7      13      21      11       3      10      17      21      10       5      33      53      69      53      15 
   910    290       0.474    536     44    124       25      46      61      36       9       3      20      17       9       4       8      16      20      15       4      34      67      76      28      19 
   910    300       0.399    519     53    151       24      43      74      33       5       4      10      16      10       0      12      11      19      20       1      26      53      70      48      16 
   910    310       0.339    543     50    136       10      34      66      34      12       7      10       4       5       1       9      16      21       8       7      26      59      85      47      22 
   910    320       0.286    603     68    185       24      58      57      26       7       3      17      13       7       3       9      13      19       9       2      17      57      95      38      20 
   910    330       0.246    586     64    170       25      58      77      31      12       6      15      19       2       1       6      13      18      11       6      42      90     104      44      17 
   910    340       0.214    710     58    148       24      46      72      26       9       4      16      16       3       3       9      28      21       7       5      27      72     109      45      14 
   910    350       0.183    620     51    176       21      44      77      30       6       7      17      13       3       4       5      17      20      17       8      36      62      87      53      23 
   910    360       0.158    658     50    179       20      40      56      37       7       6      12      20       7       2       6      16      33      15       1      32      93     105      43      31 
   910    370       0.137    681     66    182       21      49      60      28      16       5      10      11      18       3      13      17      25       7       1      31      94     114      42      18 
   910    380       0.121    719     49    160       17      50      84      36      16       3      11      19       8       1       7      16      20      10       2      32     100     111      45      16 
   910    390       0.105    684     53    180       31      51      64      35       7       6      10      18      10       3       6      22      15      14       1      41      79     106      50      16 
   910    400       0.092    729     48    176       16      46      76      26      16       4      15      12       5       2       6      12      17       4       5      31      84     115      36      24 
   910    410       0.081    702     48    172       18      45      87      40      13       5      15      14       8       0       5      20      18       9       2      36     123     105      55      15 
   910    420       0.071    744     47    183       32      56      73      47       9       7       7      17       5       0      14      15      20      10       2      29      84     128      65      16 
   910    430       0.062    776     41    168       26      44      69      48      23       4      19      10       6       3       7      14      24       5       2      38     109     126      49      16 
   910    440       0.055    729     37    157       20      49      79      42      20       4       8      17       3       1       3      21      24      16       0      40     117     151      72      19 
   910    450       0.048    734     51    155       15      41      67      45      17       4      11      10       5       3       6      17      19       8       2      40     122     155      47      23 
   920    100      97.290     86     39     24       16      32      53      20       4       6       8      11       5       3       1       3       6       3       0       0       3       6       3       1 
   920    110      55.720    122     45     42       27      43      68      28      15       4       5      18      13       2       1       6       7       1       0       3       6       9       3       1 
   920    120      34.880    153     56     47       27      54      78      39      15       4       7      10       8       2       7       5       7       9       1       1       8       6       4       3 
   920    130      23.080    188     65     54       20      38     101      37      12       2      12      11       6       3       8       4       9       6       3       1       6      14       9       3 
   920    140      15.890    246     60     76       28      38      82      43      18       5       4      17       7       2       3       6      11       9       6       5      12      16       6       4 
   920    150      11.260    267     62     71       28      51      87      37       9       4      12      20      13       1       6      11      18       4       0       5      10      17      10       6 
   920    160       8.257    307     76     84       28      49      73      50      17       9      11      17      11       5       8       5      17       5       3       6      15      20       8       6 
   920    170       6.133    302     62    100       29      50      78      39       9       5      13       4      10       6       1       5      17       7       3      11      15      27       8       7 
   920    180       4.576    371     64     94       28      48      73      32       6       6       7      17      11       2       2      11      21      10       4       8      15      28      18       6 
   920    190       3.585    343     72     92       20      62      89      41      14      10      12      18      14       3       5       8      18       7       3       7      13      30      20       8 
   920    200       2.805    385     52    101       23      45      78      35      12       2      12      15       9       1       6      12      25      13       3      18      23      50      26       7 
   920    210       2.255    381     59    111       23      65      61      43      17      10       9      12       8       5       3      12      23      14       2      12      29      38      19      12 
   920    220       1.804    419     56    104       26      49      71      47       8       5      16      18       4       2       5      19      13       9       2      22      29      60      28      16 
   920    230       1.444    466     49    108       11      30      60      34      18       8      10      14       9       2       5      10      16       8       5      14      36      54      35       7 
   920    240       1.165    400     57    137       26      61      65      38      12       5      14      17       8       4       6      25      27      14       3      19      40      46      26      16 
   920    250       0.960    447     52    124       15      48      67      24      12       2      10      15       7       6       7      19      32       9       4      22      35      54      30       8 
   920    260       0.782    494     45    114       13      47      69      32      10       2      15      14       8       2       3      14      25      11       2      22      41      44      27      16 
   920    270       0.667    487     53    145       17      34      58      31      12       2      16      16       6       5       7      21      18       7       3      23      44      66      28      14 
   920    280       0.553    526     51    131       23      38      50      26      11       5      14      15      10       3       7      15      25      15       5      28      49      67      28      17 
   920    290       0.465    490     50    126       11      49      62      33       8       5      13      17      10       5       9      15      13      11       4      26      61      80      41      14 
   920    300       0.394    516     42    143       20      40      47      27      10       6      10      10       5       5       8      16      21       9       0      23      56      71      43      20 
   920    310       0.336    532     45    137       11      43      50      30      12       4      11      16       8       1       5      16      20       6       5      25      64      73      35       8 
   920    320       0.285    592     57    162       17      46      78      30       7       6      16      14      10       0       8      16      22      10       2      18      60      98      36      17 
   920    330       0.247    623     50    159       19      52      61      26       5       3      19      14       8       8       7      18      18       7       2      18      70     103      60      18 
   920    340       0.211    638     53    155       18      50      68      32      12       4      12      19       6       3      14      19      29      14       2      25      73     107      53      19 
   920    350       0.181    639     68    161       22      55      76      33       6       7      15      18       9       1       4       9      19       7       5      28      78      99      37      16 
   920    360       0.157    626     64    165       23      45      68      39      11       3       9      12       7       2       8      22      23      13       5      27      89     110      47      14 
   920    370       0.137    673     44    158       19      55      56      31      16       3      14      19       7       1       6      21      23      11       2      44      81     106      51      20 
   920    380       0.120    646     41    176       23      43      68      35      12       3      10      20       4       0      10      16      22       8       2      29      86      89      40      11 
   920    390       0.105    722     49    192       17      42      67      32       8       3      10      15      13       2       3      22      24      11       3      38      82     116      55      14 
   920    400       0.091    713     52    173       26      45      67      39      14       5      12      13       5       0       3      20      25      16       1      35      80     112      48      23 
   920    410       0.081    687     39    159       23      47      70      37      16       2      13      10       7       5       4      20      20       7       3      38      74     119      60      22 
   920    420       0.070    716     45    150       18      43      60      44       7       7       9      10       5       1      12      14      14      13       4      47     104     125      46      16 
   920    430       0.062    754     40    170       20      32      66      49      12       3      11      12       7       3       6      22      21      10       5      43      94     121      37      12 
   920    440       0.054    733     31    140       25      40      72      41      11       3      14      10       2       3       6      18      18       8       1      50      99     114      56      18 
   920    450       0.048    735     30    147       18      42      68      40      14       9      14      12       6       2      11      17      24      11       2      36     112     146      52      22 
   930    100      96.890     77     40     28       18      33      58      22       9       3       9       8       4       1       2       4       5       2       1       2       3       4       3       0 
   930    110      55.860    128     71     40       20      39      85      26      16       6       9      14       6       3       5       1      10       2       2       1       2       6       3       2 
   930    120      34.440    164     46     47       27      40      81      33      11       3       3      12       6       3       3       2      15       5       0       5       5       9       7       0 
   930    130      23.020    198     62     56       27      58      70      39      15       6       7      18       8       4       4       6       8       9       2       6       7      10       7       2 
   930    140      15.800    255     76     61       29      46      89      40      12       8      10      17       5       4       4       9      16       5       1       7       8      24      11       1 
   930    150      11.110    269     74     91       32      43      83      56      10       8      11      17       9       2       3      10      19       9       3       3      14      18      15       2 
   930    160       8.205    316     58     90       28      52      82      32      16       4       7      13      12       3       3       9      23       5       3      10      11      14      10       5 
   930    170       6.140    310     61     86       24      45      84      53      15      10       9      15       8       4      12      12      14       9       5       7      16      27      13       3 
   930    180       4.674    327     64     91       23      60      90      37      18       8      11      14       8       1       4      11      17      13       3      11      22      21      16       6 
   930    190       3.563    360     54     95       23      42      75      39      16      10      11      17       8       1      10      18      17       9       3       7      22      34      18       6 
   930    200       2.807    383     50     96       17      43      72      34      14       3      11      13       8       4       7      14      19       6       2      12      28      36      19      13 
   930    210       2.210    387     47     93       17      48      65      45      18       4       9      16       7       5       4      14      22      11       1      12      37      38      17       7 
   930    220       1.759    399     44    110       23      44      61      50      13       5      12      21       7      11       3      24      15       6       4      15      33      41      23       9 
   930    230       1.422    436     47    115       28      56      60      29      11       2      12      11       6       4       7       9      10      14       4      31      34      47      29      12 
   930    240       1.164    463     59    109       22      45      55      34      10       2      12      16      11       4      11      15      17       7       6      20      39      45      35      15 
   930    250       0.943    446     52    126       23      38      63      43      14       7      14      25      16       2       9      12      35      11       3      18      38      51      29      13 
   930    260       0.797    431     55    131       24      46      51      26      11       8      20      26      10       3       9      17      25       6       7      21      43      61      32      12 
   930    270       0.656    454     62    127       20      50      66      30      11       2      16      20      10       2       5       9      27      14       4      17      41      83      23      11 
   930    280       0.550    501     57    118       19      42      62      29       9       4       5      19       9       4      11      11      16       9       4      23      55      67      32      20 
   930    290       0.461    500     38    128       16      27      54      35       9       6      11      17       7       4       7      13      22       9       2      25      59      66      45      12 
   930    300       0.393    521     53    121       21      22      53      26       8       3       7      12       9       4       7      11      17      14       6      25      47      76      42      18 
   930    310       0.330    499     49    124       20      26      53      28      11       6      19      18       5       2      10      15      16       6       6      26      65      70      42      19 
   930    320       0.285    612     61    133       16      43      60      33      10       5      11      15       8       1       7      24      27       3       2      31      69      94      43      15 
   930    330       0.243    671     50    176       21      54      85      52      16       8      10      16      14       2       9      21      12       8       2      30      71      89      53      20 
   930    340       0.209    635     44    157       19      48      61      31       8       3      13      17       2       4       8      20      30       9       4      35      64      87      53      13 
   930    350       0.182    630     51    174       25      46      66      29      16       9       6      18       8       1       9      20      21       9       3      25      82      83      43      15 
   930    360       0.156    658     59    147       19      45      59      32       6       2      16      14       7       2       8      21      26       8       2      34      82     101      44      15 
   930    370       0.137    666     51    157       23      58      61      37       5       4      15      10       6       2       9      15      21       8       1      32      78      95      37      20 
   930    380       0.119    677     44    163       27      46      53      35       8       5       5      20       6       1      10      27      16       7       1      31      97      99      43      21 
   930    390       0.103    685     58    178       20      41      73      37      11       3      13      12       3       3       5      12      17      12       5      30      87     105      52      10 
   930    400       0.092    720     35    166       20      38      67      45      11       8       8      16       5       5       3      19      24      13       2      36      88     115      51      19 
   930    410       0.080    746     46    186       22      38      70      40      10       6      10      15      10       0       6      16      24       6       4      37      91     112      51      23 
   930    420       0.070    735     44    172       22      41      72      38      11       5      11      18       7       1       9      25      22       4       1      39     107     119      47      22 
   930    430       0.062    771     39    125       25      38      63      43      14       4      14      15       4       1       4      15      23      10       4      40      79     104      46      12 
   930    440       0.054    741     50    152       29      52      64      32      14       3      11      11       2       3       7      16      14       4       3      42     101     126      57      18 
   930    450       0.048    720     35    160       25      50      70      45       9       6      13      13       5       1       4      13      16      10       4      45      96     121      50      21 
   940    100      96.390     77     34     33       11      27      44      20      11       3       5       7       5       3       0       4       7       1       1       1       2       4       3       1 
   940    110      55.400    107     46     46       18      42      77      28       7       4       8      16       9       2       2       6      12       7       1       1       7       9       3       0 
   940    120      34.420    167     59     41       27      44      77      40       7       3       8      13      10       4       2       3      11       4       2       1      11       9       8       1 
   940    130      22.900    209     62     59       24      43      77      38      11       8       7      13      10       2       6       5      11       8       3       5       8      11       7       3 
   940    140      15.840    236     72     66       24      50      92      34      11       5       7      12       8       2       4      14      13       6       5       3       3      19      15       3 
   940    150      11.250    266     67     86       28      41      84      44       9       4       5      13       7       5       7       4      18      10       3       5      10      22      12       3 
   940    160       8.191    273     73     87       25      52      73      47      11       3      11      10      10       5       4      10      18      13       3      11      10      31      12       3 
   940    170       6.132    337     53     91       25      42      93      34      11       4      10      13       9       6       5       8      22       9       6       9      16      21      10       7 
   940    180       4.585    332     77     90       22      57      86      36       7      10       9      17       7       1       5      19      16       5       1      14      17      32      21       7 
   940    190       3.543    376     50     90       20      48      68      37       8       4       9      12      14       2       2      10      23      12       3       7      18      45      26       8 
   940    200       2.781    396     61     90       27      41      67      38      10       5      15      19       4       2       5      16      18       5       4       5      28      39      18       6 
   940    210       2.206    434     61    106       23      48      48      40      14       5      13      12      14       2       6      12      23      11       6      12      28      48      19       8 
   940    220       1.771    412     42    147       23      37      62      40      13       4       7      10       8       1      11      11      21      12       3      12      17      49      27      11 
   940    230       1.420    424     63    122       18      43      59      22      15       8      13      13       6       3       7      15      14       9       2      21      36      48      31      10 
   940    240       1.156    417     57    111       10      49      72      36      17       8       9      15      12       2       8      20      19       8       3      19      26      42      33      15 
   940    250       0.941    402     63     98       23      55      58      28      13       9      12       9       1       6      10      16      23      12       3      15      37      56      29      14 
   940    260       0.781    438     46    130       16      50      70      30      12       4      10      15      13       2       6      13      15       6       5      19      55      59      30      10 
   940    270       0.657    465     49    141       18      45      41      25      12      10       8      17       9       2       5      15      21       8       5      20      40      51      35      12 
   940    280       0.544    446     55    104       17      45      49      41      15       6      12      18      11       6       6      20      15      11       4      19      63      76      36      21 
   940    290       0.465    481     28    122       17      47      56      27       8      10       7      15      15       0      10      13      18      10       5      33      52      67      34      15 
   940    300       0.392    481     38    143       13      32      59      26      10       7       6      14       8       3       6      24      27      12       5      22      54      78      44      14 
   940    310       0.334    461     33    123       15      37      56      22      16       2      11      19      11       4       4      18      15      10       6      23      52      79      34      19 
   940    320       0.288    568     56    140       12      50      70      31      14       1       8      18       9       3       8      19      24       4       3      27      56      79      31      17 
   940    330       0.242    577     54    143       27      57      72      34       9       5      13      15       9       2       5      18      25      12       2      31      50      93      43      26 
   940    340       0.207    591     52    175       25      43      59      36      11       5      14      18       8       4       4      18      25      10       2      35      69     101      38      19 
   940    350       0.179    581     45    171       15      35      72      36       5       6      13      16       5       3       8      20      28       8       3      41      66      92      53      18 
   940    360       0.156    670     52    155       22      37      62      37       8       4      10      17       8       1       6      19      24      11       3      43      76     107      35      17 
   940    370       0.137    641     52    176       15      44      84      39       7       5      11      17       5       4       4      21      20      11       3      30      70     101      38      21 
   940    380       0.118    683     58    153       25      57      67      27       8       6       8      17       4       1       5      23      18       7       4      30      97     112      43      22 
   940    390       0.104    677     51    152       22      42      60      41      12       4      12      11       2       2       8       8      27      11       3      36      87      99      49      20 
   940    400       0.090    687     42    128       27      47      62      46       7       2      14      21       7       2       7      15      17       2       2      30      76     100      52      26 
   940    410       0.079    683     38    156       19      54      70      37      12       6      14      16       5       2       5      16      17       6       6      27      84     102      41      32 
   940    420       0.069    686     49    174       26      41      62      32      14       4       9      11       3       4       6       9      24       7       1      44      85     107      35      22 
   940    430       0.061    699     45    149       25      37      56      35      12       2      11       6       8       6       8      16      20      14       2      26     100     121      46      15 
   940    440       0.054    799     56    173       21      47      68      46       8       5       8      13       5       1       2      16      16       8       1      35      92     130      38      22 
   940    450       0.048    745     28    174       19      44      70      48      12       1      12      17       5       1      11      17      18       9       1      42      88     114      46      12 
   950    100      95.410     64     48     34       18      26      43      15      10       3       4       7       3       0       1       5      11       5       0       1       3       3       4       0 
   950    110      55.090    121     63     39       27      28      53      19      13       4       9      18       8       5       4       6       7       4       7       2       8       6       6       1 
   950    120      34.510    133     55     61       26      37      89      42       9       3      10      21       8       1       6       4      14       6       2       1       4      11       5       0 
   950    130      22.940    188     53     55       23      39      89      42       9       5       5      19       8       3       5       8      17       8       2       4       7      13      14       5 
   950    140      15.730    221     61     72       29      53      82      44      10       4       8      24       5       1       9       8      15       8       2       3      11      20       6       5 
   950    150      11.160    259     63     73       33      54      78      50      16       5      14      20      11       2       4      11      17       4       2       8      11      21       8       2 
