Nm3jbins 5
m0_binning   41  200  600  10
m12_binning  27  140  400  10
NscanPoints  1107
    m0    m12      Xsec     nsel    n_a    n_d      sb1     sb2     sb3     sb4     sb5  slmsb1  slmsb2  slmsb3  slmsb4  slmsb5   slsb1   slsb2   slsb3   slsb4   slsb5  slsig1  slsig2  slsig3  slsig4  slsig5
   520    190       5.863   1012    155    290       62     183     214      95      23      20      46      52      20       5      19      49      53      26       6      30      76     114      51      11 
   520    200       4.689   1058    186    256       69     192     228      94      32      18      55      53      25       8      23      49      64      27       8      35      64     109      48      15 
   520    210       3.678   1173    160    307       56     131     194      80      36      23      55      55      20       6      15      71      84      33      12      47     124     182      81      25 
   520    220       3.000   1247    130    344       65     125     143      87      26      29      44      76      30       8      23      73      67      27       6      49     144     169      68      32 
   520    230       2.414   1334    144    355       64     159     159      66      20      13      45      58      21       6      18      66      65      17       8      53     140     186      83      27 
   520    240       1.992   1302    129    389       58     148     152      74      30      25      54      62      12       7      21      66      75      23       6      59     144     177      73      28 
   520    250       1.639   1322    164    419       49     157     155      64      17      14      63      47      15       2      21      45      68      21      12      65     158     185      85      24 
   520    260       1.357   1431    138    411       51     145     144      52      21      19      42      52      15       3      17      71      71      26       8      69     188     204      55      30 
   520    270       1.130   1509    101    418       61     130     139      53      15      14      49      48      14       8      29      70      65      20       3      92     176     195      68      28 
   520    280       0.944   1442    128    455       49     137     154      43      18      17      36      35      14       5      18      54      62      23       9      75     193     200      77      37 
   520    290       0.796   1592     94    436       35     120     126      44      21      10      38      37      16       2      17      56      46      21       7      67     193     206      86      23 
   520    300       0.669   1576    118    422       28      99     129      45      17       9      39      36      14       7      16      55      50      21       6      82     175     225      99      40 
   520    310       0.565   1630    100    373       38      88      85      42      15      16      21      29      18       6      13      48      52      13       5      63     185     224      99      39 
   520    320       0.481   1618    102    420       32     117      98      36      17       8      30      31      14       3      12      35      34      25       6      76     174     240     115      41 
   520    330       0.409   1658    102    435       46     107     107      42      21      10      26      29       8       6      16      36      32      10       5      74     172     211      95      36 
   520    340       0.350   1646     94    438       29      80      92      42      19       8      20      25      12       5      11      22      37      16       3      78     169     212      90      35 
   520    350       0.303   1682     73    427       39      75      90      43      20      10      22      21       7       5      13      24      38      19       7      77     164     213      98      53 
   520    360       0.259   1579     58    384       27      68      73      40      22      15      14      22       8       4      12      20      32      20       3      64     159     169      95      36 
   520    370       0.220   1582     77    389       21      43      87      43      19       8       8      23       9       4      10      21      27      13       6      87     129     193      96      52 
   520    380       0.192   1586     55    376       21      44      64      26      15       6       9      25       5       9      12      15      22       4       6      59     118     193     106      33 
   520    390       0.166   1492     65    344       24      50      56      28      13       5       5      12       8       1       7      14      19      14       6      69     110     133     102      46 
   520    400       0.143   1441     52    316       14      49      71      33      11       7      11      15       7       1       8      13      20       9       7      59      93     147      86      60 
   530    140      23.270    610    159    158       64     150     221      97      29       8      46      40      19       7      22      23      30      19       3      17      21      36      18      11 
   530    150      16.700    675    149    196       75     170     239      94      31      15      33      52      28       4      17      40      43      17       6      19      48      47      23       5 
   530    160      12.560    782    171    178       90     156     222      78      24      12      40      55      25       5      13      30      41      14       2      27      37      70      27       7 
   530    170       9.525    893    170    214       84     167     242      88      26      12      50      52      23       3      19      28      43      14       7      31      66      65      21       8 
   530    180       7.318    895    180    234       68     172     216      92      23      11      53      56      18       5      19      53      65      20       2      23      61      95      35      13 
   530    190       5.763   1016    172    244       62     163     218      94      27      14      51      61      25       8      17      59      63      23       6      26      80     118      39      13 
   530    200       4.534   1062    173    265       72     204     228      90      26      20      70      56      20       5      20      53      63      26       3      29      71     112      55      11 
   530    210       3.578   1179    155    314       63     159     182      77      25      28      50      63      25       8      26      71      74      29      14      44     122     132      87      17 
   530    220       2.907   1137    141    317       38     139     156      78      23      20      47      51      21       7      18      48      72      27       8      45     139     172      76      24 
   530    230       2.356   1351    135    339       60     143     176      77      18      23      46      44      22       5      23      57      71      37       9      68     134     141      98      22 
   530    240       1.924   1226    150    364       52     155     153      70      26      14      53      62      20       6      28      64      76      26       9      61     163     198      80      14 
   530    250       1.597   1279    142    380       53     149     144      53      28      23      53      48      18       4      28      56      61      19       6      83     174     180      70      30 
   530    260       1.334   1424    121    409       53     154     122      63      10      18      42      47      11       3      31      67      83      15       7      66     160     199      87      33 
   530    270       1.106   1411    103    414       51     134     129      60      24       9      46      38      14       9      13      70      44      17       6      74     184     210      84      29 
   530    280       0.930   1515    142    420       36     136     127      45      20      17      40      55      14       8      19      56      58      24       4      86     192     198      90      31 
   530    290       0.773   1558    117    406       34     121     131      43      18      12      44      37      15       8      20      44      57      10       5      73     178     212      98      33 
   530    300       0.657   1527     95    405       32     111     112      42      23      20      27      36      10       4      12      48      38      17       8      68     175     209      81      33 
   530    310       0.553   1566     79    381       41      85      96      40      12       8      33      36      20       6      11      51      40      21       5      82     185     219      95      38 
   530    320       0.474   1579     90    423       30      95     105      32      18      11      31      27       7       4      18      30      30      19      10      73     177     218      82      34 
   530    330       0.398   1646    103    455       27      92     117      44      17       9      28      28      11       8      16      44      46      13      10      70     176     246      88      21 
   530    340       0.346   1680     95    457       33      90      85      52      19      13      22      33       9       5      14      38      42      13       6      78     182     221     101      43 
   530    350       0.295   1688     90    427       40      76      87      39      16       7      24      28       7       4       7      31      37      17       7      86     193     211     107      56 
   530    360       0.253   1632     85    414       23      71      97      55      11       8      19      30       8       4       7      22      33      13       3      72     168     239      95      44 
   530    370       0.218   1517     75    423       30      63      81      41      24      11      11      24       9       0       6      21      24      14       6      80     147     178      92      42 
   530    380       0.188   1572     56    370       33      50      65      25      12       9       8      17       8       1       8      19      22      13       1      64     146     200      88      44 
   530    390       0.161   1508     51    367       32      55      76      41      13       3      10      14       6       4       4      17      24       9       5      48     125     205      92      54 
   530    400       0.139   1454     59    337       28      39      54      42      19       2       5      15      10       3       6      17      30      11       4      61     113     138      97      47 
   540    140      22.610    667    163    169       62     132     225      88      27      14      26      38      22       7      16      25      36      16       3      10      32      30      20       7 
   540    150      16.530    705    148    188       63     159     237      88      21      15      38      45      21       5       8      30      51       8       2      15      33      44      18       9 
   540    160      12.190    772    166    198       62     148     216      90      38      24      31      44      20       5      13      39      44      20       7      20      43      67      35       8 
   540    170       9.334    818    168    206       77     193     234      88      25      12      41      64      24       5      16      35      57      25       8      22      53      59      32       9 
   540    180       7.143    972    162    243       66     147     232      81      24      18      38      54      22       1      20      28      40      23       3      30      72      90      28      16 
   540    190       5.665    978    177    236       71     156     232      80      29      12      33      55      21       4      16      43      60      30       6      20      75     109      55      12 
   540    200       4.479   1010    149    297       67     175     221      79      19      15      52      71      18      11      29      50      65      22       5      26      75     119      58      15 
   540    210       3.494   1134    137    316       62     154     205      77      27      20      69      53      20       9      15      58      72      30      14      52     140     175      67      20 
   540    220       2.843   1264    120    335       48     131     142      70      34      17      57      62      19       9      27      59      67      33      10      46     145     151      75      29 
   540    230       2.287   1260    142    317       58     132     138      69      25      18      47      48      21       8      31      53      44      26       8      49     149     177      75      25 
   540    240       1.890   1291    128    379       43     139     148      56      17      12      40      47      23       7      23      67      74      25      14      48     148     167      80      28 
   540    250       1.570   1271    155    379       54     116     163      62      26      25      39      46      21       7      22      58      67      25       6      65     163     179      81      32 
   540    260       1.285   1361    127    392       39     128     145      51      16      22      51      42      16       3      16      77      62      19       3      67     166     186      82      27 
   540    270       1.084   1378    137    420       45     156     117      39      16      22      63      46      21       3      15      59      45      33       8      81     152     191      92      35 
   540    280       0.897   1461    114    381       43     121     106      41      14      17      51      49      12       8      20      55      73      24       9      64     189     201      87      41 
   540    290       0.762   1511    112    390       54     127     118      48      14       9      36      41      16       4      16      41      42      21       5      77     183     200      88      29 
   540    300       0.648   1520     92    395       51      99     100      54      21      15      28      35      14       4      24      40      59      15       7      67     173     218     102      36 
   540    310       0.541   1548     83    412       40      88     111      34      15      14      38      37      18       4      23      38      49      17       5      79     175     230      73      38 
   540    320       0.460   1573     78    422       39      84     107      49      19      10      28      27       6       4       9      37      41      15       3      76     184     211     104      37 
   540    330       0.394   1636     98    429       35      83     104      41      23      15      27      31       9       5      13      43      32      17       8      81     201     204      97      38 
   540    340       0.338   1635     85    431       28      86     108      35      18       9      16      30       9       8      15      26      34      14       6      63     170     226     101      22 
   540    350       0.287   1622     87    474       28      69     107      39       8       7      26      34       7       1       9      35      32      12       4      66     181     229      98      46 
   540    360       0.247   1656     69    440       37      74      88      43      16       6      26      26       7       1      12      26      45      12       6      79     157     216     121      33 
   540    370       0.214   1633     70    401       29      56      81      41      16      11      17      25       7       3       8      29      31      13       7      78     161     167      92      36 
   540    380       0.185   1583     50    372       27      54      79      47      17       9      17      15       3       3       5      23      23      12       3      69     150     177     106      44 
   540    390       0.159   1526     45    379       19      58      68      37      12       4      16      14      11       6       5      20      22      16       8      64     151     170      81      32 
   540    400       0.140   1539     49    354       29      33      58      45      11       3      11       6       7       1       6      27      26      12       2      50     113     146      93      36 
   550    140      22.410    572    144    161       61     169     197      86      21      15      30      41      13       5      14      24      28      11       7      16      20      31      17       7 
   550    150      16.080    679    150    199       66     162     219      74      23      16      36      46      22       3      15      22      43      18       5      13      34      54      23       3 
   550    160      12.140    767    159    196       71     143     227     101      27      13      44      47      17       9       9      30      45      15       4      19      44      61      29      10 
   550    170       9.055    849    163    229       80     164     237      93      32      15      36      47      14       3      20      37      53      24       7      30      56      68      25       9 
   550    180       7.040    934    164    228       60     139     210      95      36      19      33      48      21      11      11      34      64      20       8      28      46      70      48       9 
   550    190       5.536   1011    158    237       61     176     194      83      18      18      45      44      20       3      17      39      59      19       6      32      69      88      44      15 
   550    200       4.317    956    150    284       54     172     205     104      16      16      33      47      32       2      25      59      58      23       5      40      77     126      44      17 
   550    210       3.513   1101    148    284       49     185     184      73      29      14      51      55      19       5      25      50      63      22       9      51      72     102      47      15 
   550    220       2.787   1213    151    293       58     141     162      84      18      18      44      54      17       9      18      52      73      23      12      42     138     153      82      36 
   550    230       2.268   1230    112    315       55     121     171      75      19      20      50      38      18       4      18      48      67      22      13      66     113     200      75      32 
   550    240       1.862   1173    153    350       41     135     155      64      20      23      46      56      28       5      26      43      70      32      16      52     156     181      69      18 
   550    250       1.515   1238    124    368       53     138     134      89      20      15      41      56      25       8      28      61      57      20      10      66     168     169      63      29 
   550    260       1.257   1310    112    414       49     141     136      59      17      21      60      49      17       4      17      58      70      32      10      69     177     206      78      28 
   550    270       1.064   1327    131    374       52     129     165      48      13      19      49      42      13       8      23      52      63      19      12      79     174     177      75      28 
   550    280       0.887   1413    117    386       52     112     112      46      12      16      56      44      11       9      18      60      49      13      11      69     171     187      73      29 
   550    290       0.738   1411    115    417       40     112     112      41      16      12      34      31      11       2      28      57      49      13       3      62     203     223      90      35 
   550    300       0.634   1458     90    380       42     104     113      30      19      14      41      35      13       3      26      48      50      17       5      78     184     228      95      34 
   550    310       0.528   1525     96    402       46     101     103      42      16      12      31      40       6       2      19      45      47      12       6      89     189     182      80      39 
   550    320       0.451   1548     75    408       34      91     118      40      13      14      37      25      10       4      11      42      52      17       7      74     212     224      74      37 
   550    330       0.384   1573    121    447       26     106     126      32      13      11      25      29       8       7      13      40      41      14       7      81     171     222     107      49 
   550    340       0.335   1667     87    428       28      93      87      42      10       6      23      40       6       1      10      49      45      17       2      84     188     203      80      46 
   550    350       0.284   1599     71    426       36      82      82      45      17       8      20      16      11       5      13      30      33      10       4      81     187     211     101      33 
   550    360       0.244   1624     84    417       19      76      86      44      10       8      13      22      11       4      14      37      45      13       3      90     162     218      93      51 
   550    370       0.210   1565     77    387       21      65      99      27      14       5      20      27      10       3      11      26      36      11       4      77     179     207      93      54 
   550    380       0.182   1568     47    374       25      73      76      34      15       2      10      18      10       1       7      24      21       6       3      87     158     185      86      35 
   550    390       0.157   1576     55    388       30      61      87      25      20      10      14      15       8       2      10      20      31      16       5      73     138     172      86      31 
   550    400       0.136   1445     55    389       25      53      66      30      10       3      14      13       7       4       5      21      27      10       5      52     112     194      90      47 
   560    140      21.870    591    158    167       49     130     200     100      20      12      19      35      13       9      13      26      27      10       2      13      20      47      15       7 
   560    150      15.930    670    155    208       66     156     171      99      36      16      32      53      23       6      13      30      40      16       8      20      26      46      21      12 
   560    160      11.790    803    193    205       64     159     194      97      33      14      38      42      20       4      14      34      45      21      10      23      46      55      22      11 
   560    170       8.974    827    184    225       67     150     206      95      30      21      46      35      23       7      17      23      51      22       5      32      47      67      36       6 
   560    180       6.912    887    195    241       64     167     212      77      27      18      38      40      25       5      21      37      64      15       8      22      67      73      33      14 
   560    190       5.405    918    152    242       63     167     211      86      25      23      33      60      20       6      18      59      41      23       4      31      59      77      42      14 
   560    200       4.263    961    164    258       61     171     212     102      20       7      41      53      22       4      26      42      54      23       4      45      80     112      53      16 
   560    210       3.379   1083    152    259       63     178     189      93      26      23      45      68      32       8      19      52      50      30       4      37      90     118      44      10 
   560    220       2.716   1159    147    326       65     134     169      75      31      20      55      51      23       6      27      54      86      28       6      53     128     157      77      31 
   560    230       2.211   1248    122    313       59     133     140      67      23      23      36      61      19       2      23      64      57      22       9      50     145     174      64      23 
   560    240       1.825   1158    152    354       55     130     123      76      20      18      43      65      17      11      20      59      67      26       9      64     154     175      75      32 
   560    250       1.481   1207    133    374       46     115     130      77      23      15      58      57      22       8      18      64      63      26      11      58     145     204      74      27 
   560    260       1.251   1286    133    374       43     128     129      60      12      20      54      39      24       7      16      69      57      25       6      77     155     196      78      29 
   560    270       1.032   1332    127    377       53     129     124      57      17      14      50      42      15       3      23      63      43      18      12      84     153     185      71      29 
   560    280       0.869   1388    111    393       33     129     119      48      22      10      37      36      13       3      25      61      56      18       7      72     185     206      69      27 
   560    290       0.731   1410     98    399       52     111     120      49      13      16      31      28       9       3      23      48      41      12       8      69     175     190      96      24 
   560    300       0.622   1489     97    396       48     118     115      40      14      10      32      31      15       4      21      49      47      14       5      81     207     195      96      31 
   560    310       0.523   1544    111    375       47     107     112      41      14      16      32      37      14       2      10      40      50      12       4      71     181     227      87      28 
   560    320       0.442   1533     88    354       38      96      95      37      17      11      19      31       9       5      11      43      52      16       7      92     180     213      90      35 
   560    330       0.383   1548    111    451       37      96     111      41      12      12      31      25      14       5      13      40      46      20       1      82     187     191      93      42 
   560    340       0.323   1579    102    436       32      79      98      42      13       3      26      20      11       2      13      44      37      18       4      74     187     209      91      34 
   560    350       0.278   1625     81    397       33      97     100      43      16      13      29      24       4       3      19      27      41      14      10      83     178     187      92      43 
   560    360       0.238   1600     79    431       28      60      82      33      18      10      27      22      10       2       9      26      38       7       2      65     163     212     102      44 
   560    370       0.205   1593     74    357       25      57      78      33      11       5      29      21       8       3       9      21      31      15       3      77     154     206      94      31 
   560    380       0.176   1557     66    379       30      52      73      48      16       6      14      15      12       1       9      21      20      12       2      77     149     189      80      41 
   560    390       0.154   1547     56    344       22      52      90      51      20       4      11      22       3       8      17      16      32       9       3      70     144     203      90      51 
   560    400       0.134   1528     61    347       25      46      52      32      19       3      19      12      10       1       8      18      20       7       2      67     153     190      96      46 
   570    140      21.740    582    150    159       61     143     193      86      18       7      23      39      13       6      13      18      31      14       1      18      20      42      10       3 
   570    150      15.680    670    131    170       68     145     182      72      32      14      27      48      16       2      11      24      27      10       5      15      24      49      19       9 
   570    160      11.630    792    158    195       68     156     191      88      34      19      25      40      16       6       8      30      32      27       5      20      42      55      29       4 
   570    170       8.830    851    151    246       63     139     203     100      24      15      42      43      20       5      20      44      51      18       4      23      56      61      24      14 
   570    180       6.762    876    174    223       69     142     221      88      34      10      35      51      18       7      18      39      49      23       3      31      55      88      39       5 
   570    190       5.266    910    146    214       63     164     206      84      23      14      44      46      20       3      16      47      53      25       7      22      73      99      41      20 
   570    200       4.139    963    142    254       58     155     215      94      31      25      38      60      25       6      14      53      55      20       4      26      66      98      44      16 
   570    210       3.350   1102    138    258       59     161     207      89      19      20      43      51      19       8      13      59      61      31       6      32      73     116      45      20 
   570    220       2.699   1095    158    285       67     157     168      87      27      31      41      48      15       5      11      66      70      30       6      46     110     123      56      22 
   570    230       2.160   1175    141    280       50     112     166      74      28      18      43      49      20       5      22      57      70      29       8      60     135     151      86      29 
   570    240       1.778   1170    138    348       38     116     138      50      29      14      43      45      23       7      20      57      60      26       7      43     135     181     102      27 
   570    250       1.472   1207    129    323       46      98     128      63      14      21      53      52      17       7      20      44      63      27       8      68     137     163      69      24 
   570    260       1.219   1266    126    347       35     118     172      59      15      17      42      41      15      10      27      51      60      24       8      73     149     184      77      16 
   570    270       1.007   1291    130    371       40     127     124      59      23      24      58      45      12       9      17      63      54      20      11      76     177     165      95      22 
   570    280       0.852   1342     99    364       42     110     125      41      23      11      42      42      14       5      16      47      62      23       7      75     187     193      74      24 
   570    290       0.719   1319    117    377       45     113     115      46      22       6      37      37      16       6      14      50      54      16       3      74     178     195      76      22 
   570    300       0.607   1393     92    401       35      94      99      49      10      18      35      33       6       5      17      65      45      30       2      80     180     206      85      40 
   570    310       0.512   1508     99    388       40     113      98      27      16      14      30      28      13       6      15      37      44      16       3      84     187     220      91      27 
   570    320       0.438   1506     91    384       32      79      89      42      17      10      31      40      17       2      26      40      39      11       3      82     184     232      80      43 
   570    330       0.374   1562     83    431       41      94      97      47       9       6      28      34      15       4      18      45      43      17       6      82     183     208      93      33 
   570    340       0.316   1566     86    445       36     116     110      41      26      17      33      30      11       3      19      34      45      16       6      63     167     215      89      32 
   570    350       0.277   1640     94    447       30      90      99      39      12       8      30      28       9       5      12      32      27      13       2      74     187     224      87      38 
   570    360       0.237   1534     86    394       36      69      93      40      10       3      30      26       7       3      12      34      37      20       4      85     209     233     114      37 
   570    370       0.204   1641     73    374       22      63      70      32       9      11      19      22      12       4      13      26      49      11       3      80     188     211      77      36 
   570    380       0.175   1505     79    393       45      59      69      48      17       9      15      15      15       7      10      24      31       6       5      71     160     205      94      41 
   570    390       0.151   1514     71    359       27      51      87      52       8       5      14      15       8       3      11      17      25       9       8      80     141     187      90      41 
   570    400       0.132   1536     61    349       20      49      77      25      16       7      10      18       1       1       5      19      17      10       5      57     156     154     105      39 
   580    140      21.200    589    162    155       63     129     209      73      21      14      36      35      20       6      10      24      38      19       6      12      29      39      18       5 
   580    150      15.260    637    158    171       67     143     188     100      17      15      32      45      12       6      24      22      34      19       3      13      29      45      20      11 
   580    160      11.450    738    174    193       76     176     208      75      28      15      35      54      28       5      10      36      50      16       4      11      48      61      18      10 
   580    170       8.642    792    146    225       83     149     214      95      28      17      38      41      16       3      15      26      52      17       8      31      44      63      28      11 
   580    180       6.588    907    158    211       63     135     200      87      23      17      30      30      23       7      15      33      58      21       7      28      58      90      31      10 
   580    190       5.171    937    174    230       47     152     192      83      31      13      38      55      16       6      14      45      72      17       6      36      63      88      33      13 
   580    200       4.080    926    153    241       59     155     182      80      21      19      32      50      28       4      19      41      56      20      10      42      65      94      50       9 
   580    210       3.279    996    150    242       67     152     205      84      23      23      40      58      17       4      23      59      46      22       6      45      79     130      50      16 
   580    220       2.626   1189    162    276       49     149     199      78      22      20      47      55      17       9      23      56      67      28       3      39      85     125      50      15 
   580    230       2.112   1197    132    281       44     152     162      67      19      16      52      48      31       5      25      50      73      33       9      66     135     185      71      31 
   580    240       1.739   1130    138    337       49     112     151      78      21      20      32      55      20       4      19      56      55      27       8      54     136     152      84      30 
   580    250       1.414   1119    126    358       48     124     132      73      21      23      39      37      14      11      14      53      56      32      11      60     139     195      65      38 
   580    260       1.198   1202     97    354       38     119     102      53      21      20      44      51      11      12      25      58      69      40       6      88     150     171      67      39 
   580    270       0.989   1304    117    344       47     127     121      66      18      10      39      46      11       3      24      44      53      33       8      74     175     193      77      30 
   580    280       0.827   1316    109    384       34     112     118      48      14      17      38      42      12       2      24      56      53      16       3      72     150     200      87      22 
   580    290       0.705   1380     94    392       39     112     116      51      17      10      41      27      18       1      14      46      46      21      11      76     183     200      79      31 
   580    300       0.593   1441     81    353       45     122     114      53      15      17      33      35      12       3      12      42      58      13       4      71     189     207      88      28 
   580    310       0.500   1452    103    386       43     100      88      29      19      15      35      25       8       4      26      39      49      19       6      67     173     181      67      37 
   580    320       0.431   1523     93    365       42     104     103      43      16      12      30      23      13       0      13      51      45      11       8      95     187     198      83      35 
   580    330       0.365   1610    103    437       34      98      98      53      14       7      27      37      14       1      22      37      48      13       2      84     190     222      74      35 
   580    340       0.312   1520    102    425       45      81      97      40      15      10      21      25      12       9      19      31      51      13       6      88     182     202      82      34 
   580    350       0.267   1578     92    376       28      70      88      38      12      12      32      22       9       5       9      32      48      15       6      68     202     223      91      58 
   580    360       0.230   1535     77    452       25      68      89      39      17      10      21      22       7      10      15      29      41      13       6      84     179     198      64      38 
   580    370       0.200   1548     77    396       31      67      95      25      14      10      16      24      11       2      15      33      23      10       3      77     174     200      96      42 
   580    380       0.171   1500     80    385       32      70      68      40      21      10      17      25       8       3      12      13      32      14       8      68     159     223     101      35 
   580    390       0.148   1511     78    374       23      60      76      37      22       7      16      17       7       3      10      31      25      14       3      61     169     213      88      40 
   580    400       0.130   1515     66    343       15      56      75      45      10       6      14       9       9       6       7      14      25       6       8      65     146     189      79      46 
   590    140      20.940    580    157    156       56     146     166      79      36      12      32      42      15       4      15      20      37      19       5      14      28      39      12       8 
   590    150      15.270    668    160    166       72     136     206     107      23      13      29      41      17       6      11      28      35      15       6      10      30      42      25       6 
   590    160      11.200    708    145    199       57     122     224      81      32      14      28      45      25       5      10      25      46      28       5      20      45      59      26       3 
   590    170       8.494    781    153    225       55     157     198     120      26      14      41      37      19       6      18      50      48      18       9      16      68      65      24       3 
   590    180       6.541    811    169    220       68     176     173      83      27      20      37      48      19       7      12      37      54      18       3      23      60      95      30      13 
   590    190       5.141    893    155    227       67     157     197      74      21      20      40      49      15       5      28      41      50      31       3      30      63     102      44       9 
   590    200       4.000    988    150    245       53     140     171      88      25      13      40      59      20       4      18      39      57      23       6      36      61     107      45      10 
   590    210       3.206    941    165    283       70     127     197      78      23      21      42      52      21       5      14      49      62      24       8      26      80      98      69      15 
   590    220       2.579   1017    148    272       47     116     159      68      24      10      49      43      15       6      20      59      47      23       3      48      86     124      57      19 
   590    230       2.097   1055    143    271       50     156     191      56      24      21      51      51      14       7      16      74      71      20       9      39     104     148      62      23 
   590    240       1.719   1044    120    321       46     115     173      58      17      18      50      50      19       6      24      60      57      23       4      66     109     170      84      28 
   590    250       1.404   1112    111    342       41     111     127      61      13      10      42      53      21       8      22      59      69      25      16      52     134     170      78      22 
   590    260       1.172   1215    104    306       48     132     125      48      21      24      35      47      18       7      11      47      49      38       7      55     164     169      93      25 
   590    270       0.976   1203    112    347       47     109     130      49      15      15      47      43      17       4      19      42      54      20       6      76     169     172      78      29 
   590    280       0.821   1208    119    340       47     115     139      49      15      17      58      36      18       5      28      46      50      12       4      63     175     178      81      24 
   590    290       0.695   1301     95    337       39     104     112      39      19      15      41      41      11       1      27      46      48      18       6      96     184     184      88      32 
   590    300       0.579   1358    101    405       35      98      97      51      16      14      34      40      14       3      19      31      43      15       7      79     195     227      78      32 
   590    310       0.491   1441     88    372       31     112     107      35      16       9      41      43       6       4      12      37      49      14       6      79     179     193      96      43 
   590    320       0.421   1447     76    362       35      95     109      46      20      10      39      33       6       5      17      33      48      13       8      73     185     204      91      36 
   590    330       0.360   1602     90    422       38     108      99      33      10      10      28      32      12       6      10      39      42      16       4      80     181     196      84      29 
   590    340       0.306   1576     81    434       44     110     115      57      19      18      29      23      10       2      17      38      29      14       4      86     187     233      93      34 
   590    350       0.266   1572     84    375       25      87      92      48      16      14      25      27      15       3      10      52      42      17       9      84     174     211      97      32 
   590    360       0.228   1609     76    401       29      97      89      36       6       8      20      32      10       3      13      47      40      11       3      84     204     208     104      37 
   590    370       0.195   1558     91    410       27      72      98      40      11       8      20      33       6       1      11      33      27      15       7      81     170     204     106      31 
   590    380       0.169   1514     73    370       28      72      74      36      15      12      21      23      15       3      10      23      35      13       3      75     155     225     105      37 
   590    390       0.148   1516     63    362       25      57      70      32      11      11      19      25       5       3      10      22      33      21       3      70     171     215      95      45 
   590    400       0.127   1515     61    380       23      51      84      39      15       6      12      16       5       4       8      23      26       7       2      66     162     187     100      42 
   600    140      20.550    559    144    153       58     133     183      81      23      10      23      36      20       3      14      23      32      18       9       8      24      38      18      11 
   600    150      14.980    645    159    160       62     150     204      81      31      10      26      42      14       5      13      28      49      17       4      13      29      39      15       5 
   600    160      11.110    728    157    207       61     160     210      66      30      13      32      45      17       5      11      36      27      22       7      23      39      58      21       7 
   600    170       8.379    796    142    179       66     154     210      88      27      12      38      50      11       4      15      31      35      27       4      25      52      81      34      17 
   600    180       6.402    837    147    224       54     125     188      94      24      11      37      52      15       7      14      36      54      20       5      25      56      86      37      11 
