m0_binning   100  10  1000  10
m12_binning  36  100  450  10
NscanPoints  3595
    m0    m12      Xsec     nsel    n_a    n_d     sb     slsb     slsig
   740    160       9.414    102     22     27    127     29     18
   740    170       7.053     96     35     25    142     32     24
   740    180       5.401    118     43     26    155     29     22
   740    190       4.181    149     46     36    144     38     34
   740    200       3.272    197     46     30    146     43     35
   740    210       2.567    180     49     44    187     50     53
   740    220       2.083    188     48     51    174     51     50
   740    230       1.701    208     49     52    178     56     79
   740    240       1.386    202     41     76    160     80     66
   740    250       1.145    223     45     66    181     63     78
   740    260       0.940    235     57     74    168     69     98
   740    270       0.782    296     44     79    181     49    105
   740    280       0.654    288     52     59    169     71    109
   740    290       0.552    297     44     74    167     82    138
   740    300       0.464    347     44     72    162     81    127
   740    310       0.396    348     43     92    218     73    150
   740    320       0.335    417     51    126    243     85    182
   740    330       0.291    461     63    110    231     89    209
   740    340       0.247    466     66    115    198     83    208
   740    350       0.212    521     61    105    228     66    210
   740    360       0.185    504     44    120    201     75    227
   740    370       0.161    518     58    132    187     81    263
   740    380       0.139    526     57    155    197     94    260
   740    390       0.118    552     38    114    180    113    306
   740    400       0.104    570     53    130    178     99    326
   740    410       0.092    607     27    129    145    101    295
   740    420       0.082    644     34    115    159     89    348
   740    430       0.071    601     41    119    165     90    295
   740    440       0.061    627     24    135    151     64    303
   740    450       0.055    636     38    125    138     63    310
   750    100     110.500     12     15      7     38      5      0
   750    110      62.900     23     19     13     51     10      5
   750    120      39.070     36     18      8     79     13      7
   750    130      26.000     46     21     17     93     16      7
   750    140      17.730     55     24     17     90     12     14
   750    150      12.810     89     31     17    117     20     19
   750    160       9.339     95     43     29    110     24     14
   750    170       6.999    112     40     26    142     33     19
   750    180       5.339    127     26     27    141     41     21
   750    190       4.110    130     42     36    165     34     27
   750    200       3.237    162     44     48    160     40     53
   750    210       2.562    194     36     46    170     42     43
   750    220       2.065    190     43     39    178     40     69
   750    230       1.674    199     64     46    166     57     63
   750    240       1.364    220     42     58    155     64     63
   750    250       1.122    219     50     57    165     75     90
   750    260       0.924    260     54     64    184     59     88
   750    270       0.765    274     58     65    189     72    104
   750    280       0.650    298     51     69    178     70    111
   750    290       0.545    309     41     69    198     80    101
   750    300       0.462    339     56     88    173     57    132
   750    310       0.390    321     55     68    161     63    167
   750    320       0.336    406     51     97    220     79    154
   750    330       0.286    456     66    107    198     92    170
   750    340       0.244    458     54    129    190     81    204
   750    350       0.210    479     68    134    204     97    242
   750    360       0.183    467     62    122    182     88    229
   750    370       0.158    490     62    146    201     70    247
   750    380       0.137    514     48    118    208     85    272
   750    390       0.120    506     53    108    182     79    273
   750    400       0.103    542     52    110    194     80    322
   750    410       0.090    545     42    118    159     84    333
   750    420       0.080    592     39    125    146     81    322
   750    430       0.071    577     42    108    150     93    315
   750    440       0.062    569     44    117    161     75    334
   750    450       0.055    602     33    104    141     64    284
   760    100     109.800     13     13     11     28      5      2
   760    110      62.200     27     21      3     56      7      3
   760    120      38.550     31     20     11     86      9      4
   760    130      25.540     54     31     22     87      9     13
   760    140      17.820     68     31     21    101     21      6
   760    150      12.580     73     32     21    123     22     15
   760    160       9.345     96     49     25    139     21     16
   760    170       6.865    118     29     35    147     30     21
   760    180       5.242    129     38     31    185     21     26
   760    190       4.054    134     39     39    164     41     34
   760    200       3.185    164     48     39    152     44     46
   760    210       2.532    162     37     46    171     54     36
   760    220       2.015    169     44     61    161     47     66
   760    230       1.641    202     47     47    181     60     71
   760    240       1.355    208     44     64    181     57     69
   760    250       1.102    216     48     61    161     60     79
   760    260       0.905    242     49     57    167     77     92
   760    270       0.763    257     54     60    171     62    107
   760    280       0.644    276     44     69    189     68    122
   760    290       0.537    280     49     76    177     62    143
   760    300       0.454    315     38     70    153     75    146
   760    310       0.386    316     51     65    162     71    149
   760    320       0.332    379     62    103    201     85    156
   760    330       0.285    435     64    117    199     74    187
   760    340       0.239    404     61    106    220     85    208
   760    350       0.209    502     47    137    207     81    227
   760    360       0.182    502     53    102    184     78    222
   760    370       0.156    485     72    112    192     98    243
   760    380       0.136    529     53    129    191     76    251
   760    390       0.118    517     48    121    168    108    280
   760    400       0.103    504     28    131    175     98    332
   760    410       0.090    516     46    139    161     87    294
   760    420       0.078    556     37    135    150     86    299
   760    430       0.070    523     40    108    143     67    308
   760    440       0.061    543     38    114    153     74    299
   760    450       0.054    580     29    112    145     63    304
   770    100     108.200     11     13      4     39      6      1
   770    110      61.930     27     17     10     54      8      3
   770    120      37.940     31     21     17     75     10      1
   770    130      25.340     48     21     19     87      9     10
   770    140      17.530     58     20     20    107     17     13
   770    150      12.560     81     26     18    114     21      7
   770    160       9.156     88     37     26    126     26     18
   770    170       6.798     98     37     25    140     26     25
   770    180       5.232    133     29     25    162     40     34
   770    190       4.047    138     37     28    160     35     48
   770    200       3.159    170     49     45    140     57     45
   770    210       2.506    162     39     41    137     54     53
   770    220       2.029    169     49     42    161     44     58
   770    230       1.632    196     47     47    178     47     61
   770    240       1.328    217     33     55    168     51     77
   770    250       1.097    193     42     55    188     57     86
   770    260       0.897    208     45     66    179     59     97
   770    270       0.758    240     54     51    143     73    100
   770    280       0.634    281     48     58    182     82    110
   770    290       0.533    307     50     64    143     92    112
   770    300       0.451    324     42     86    182     77    140
   770    310       0.384    333     44     69    158     60    138
   770    320       0.329    360     65     77    190     76    170
   770    330       0.280    416     59    111    174     80    189
   770    340       0.240    440     57    121    184     92    192
   770    350       0.204    464     50    123    198     88    209
   770    360       0.178    449     63    119    187     73    212
   770    370       0.156    490     48     98    164     88    236
   770    380       0.133    524     49    109    188     76    242
   770    390       0.117    518     54    120    174     92    245
   770    400       0.102    538     46    110    156     91    289
   770    410       0.089    525     56    121    151     84    323
   770    420       0.078    555     41     92    145     75    334
   770    430       0.069    545     42    123    161     78    279
   770    440       0.061    541     34     77    153     65    298
   770    450       0.053    563     33    136    136     89    308
   780    100     107.100     19     14      6     37      7      4
   780    110      61.210     22     20      5     38      7      1
   780    120      37.970     30     19     10     72     11      2
   780    130      25.150     41     20     10     76     13      7
   780    140      17.340     61     29     11     99     22     12
   780    150      12.360     84     30     17    101     19     10
   780    160       8.963     91     47     22    145     28     15
   780    170       6.809    100     36     27    136     31     17
   780    180       5.141    129     40     33    142     33     24
   780    190       4.001    125     55     31    142     29     34
   780    200       3.125    155     50     32    174     43     53
   780    210       2.494    165     53     37    153     41     47
   780    220       1.982    183     40     38    159     37     62
   780    230       1.615    187     46     46    165     60     67
   780    240       1.312    185     39     50    164     71     73
   780    250       1.085    210     49     69    154     69     91
   780    260       0.886    235     36     60    165     45     80
   780    270       0.748    293     44     51    166     64    101
   780    280       0.626    284     50     72    171     68     91
   780    290       0.524    298     48     67    152     75    130
   780    300       0.441    283     46     85    143     64    122
   780    310       0.380    338     48     72    164     64    139
   780    320       0.323    371     55     91    202     70    164
   780    330       0.276    396     59    106    208     70    154
   780    340       0.238    428     48    121    173     59    170
   780    350       0.203    439     56     98    193     65    192
   780    360       0.178    455     63    106    194     72    200
   780    370       0.153    461     52    105    198     75    222
   780    380       0.133    493     57    105    189     86    217
   780    390       0.117    490     53    129    177     80    238
   780    400       0.101    499     33    136    171     92    306
   780    410       0.089    548     45    109    161     88    268
   780    420       0.077    510     38    128    129     89    305
   780    430       0.068    515     38    117    155     81    273
   780    440       0.060    531     36    120    124     58    283
   780    450       0.053    496     28    109    151     76    288
   790    100     105.700     12     12      7     44      6      7
   790    110      60.910     20     12      5     48      8      3
   790    120      37.440     28     24     11     76     11      8
   790    130      24.890     45     18     14     81     16      3
   790    140      17.160     62     16     11    116     24      8
   790    150      12.300     77     26     18     91     22     11
   790    160       9.015     91     32     29    115     22     21
   790    170       6.594    110     34     26    148     22     16
   790    180       5.159    122     53     34    134     24     18
   790    190       3.949    124     39     43    138     32     38
   790    200       3.105    148     37     32    173     39     48
   790    210       2.456    171     38     31    135     46     42
   790    220       1.977    173     35     41    126     52     57
   790    230       1.602    188     50     51    152     55     56
   790    240       1.306    166     37     52    166     60     72
   790    250       1.062    219     51     56    131     59     83
   790    260       0.877    215     52     69    176     65     91
   790    270       0.733    215     43     56    161     53    107
   790    280       0.615    245     50     69    156     74     92
   790    290       0.519    290     39     66    141     73    128
   790    300       0.441    322     46     75    168     58    131
   790    310       0.372    300     37     65    160     58    151
   790    320       0.319    388     48     95    183     57    172
   790    330       0.275    419     57    103    204     70    199
   790    340       0.235    432     52     88    212     87    170
   790    350       0.202    424     55    104    187     84    197
   790    360       0.173    449     42    113    200     84    201
   790    370       0.153    446     47    116    178     79    204
   790    380       0.131    489     45    126    166     75    227
   790    390       0.114    452     45    102    164     75    278
   790    400       0.100    475     49    102    142     72    236
   790    410       0.086    489     27    129    190     94    300
   790    420       0.077    549     28     96    157     75    298
   790    430       0.067    493     22    112    155     77    296
   790    440       0.059    506     25    108    149     77    299
   790    450       0.052    560     37     95    136     64    294
   800    100     105.300     15      7      4     38      4      1
   800    110      60.320     23     16     10     54      3      3
   800    120      37.590     24     21     14     61     10      6
   800    130      24.870     33     17     14     87      7      6
   800    140      17.190     66     22     23     91     16     12
   800    150      12.150     70     21     14    111     24      6
   800    160       8.896     81     36     29    131     24     14
   800    170       6.650     98     40     34    134     31     19
   800    180       5.058    128     35     32    129     33     28
   800    190       3.945    133     43     34    127     31     48
   800    200       3.050    158     38     35    124     53     37
   800    210       2.436    159     29     45    146     49     49
   800    220       1.952    173     38     49    182     37     42
   800    230       1.572    189     42     54    171     40     62
   800    240       1.289    204     50     61    175     62     61
   800    250       1.068    182     43     46    170     56     84
   800    260       0.868    230     46     51    142     48     85
   800    270       0.727    219     61     63    173     69     79
   800    280       0.613    273     35     71    176     71     96
   800    290       0.512    275     38     56    140     64    116
   800    300       0.432    297     37     73    147     82     97
   800    310       0.370    321     29     58    131     74    145
   800    320       0.316    337     48     97    175     78    158
   800    330       0.269    384     53    106    175     95    185
   800    340       0.234    428     53    107    208     95    165
   800    350       0.200    386     50    106    181     74    175
   800    360       0.173    447     47    107    157     71    187
   800    370       0.150    452     55    119    152     60    225
   800    380       0.131    458     43    103    164     57    224
   800    390       0.114    437     45    114    159     72    219
   800    400       0.100    461     48    119    169     76    241
   800    410       0.086    491     45    129    159     90    272
   800    420       0.075    504     44    123    138     72    330
   800    430       0.067    531     38     98    130     75    313
   800    440       0.059    519     33    120    143     68    300
   800    450       0.051    492     34    100    149     51    278
   810    100     104.700     17      7      9     47      2      0
   810    110      59.800     20     12      9     63      9      3
   810    120      37.400     38     22     13     82     15     12
   810    130      24.570     45     20     18     80     15      7
   810    140      17.060     65     21     13     94     15      7
   810    150      12.100     60     32     17    102     23     11
   810    160       8.792     90     32     27    133     28     15
   810    170       6.601    114     34     38    110     26     26
   810    180       5.073    122     29     29    129     34     32
   810    190       3.889    122     39     35    152     33     26
   810    200       3.028    149     38     29    135     42     28
   810    210       2.407    147     36     36    135     44     42
   810    220       1.940    168     37     56    150     42     52
   810    230       1.551    195     36     44    151     42     58
   810    240       1.284    177     41     56    165     49     74
   810    250       1.043    225     40     58    156     58     67
   810    260       0.870    226     50     59    138     61     86
   810    270       0.719    240     40     65    179     61     79
   810    280       0.615    235     34     59    152     59     95
   810    290       0.509    272     42     55    157     61    112
   810    300       0.431    303     35     66    134     50    100
   810    310       0.366    313     38     64    163     63    113
   810    320       0.311    337     54     80    177     69    151
   810    330       0.265    398     64    115    211     64    148
   810    340       0.231    412     44     80    191     66    172
   810    350       0.198    384     44    107    194     71    196
   810    360       0.172    422     45    100    194     82    184
   810    370       0.150    433     30    107    181     78    197
   810    380       0.131    424     36    105    166     87    199
   810    390       0.113    472     43    106    160     64    229
   810    400       0.099    509     46    122    162     79    231
   810    410       0.086    484     46    110    145     67    272
   810    420       0.075    506     35    127    146     72    286
   810    430       0.065    498     38    117    144     71    263
   810    440       0.058    496     36     90    145     73    262
   810    450       0.052    517     34     91    137     75    280
   820    100     103.600     16     16      2     25      7      3
   820    110      58.890     12     15      5     57      7      4
   820    120      36.930     36     14      9     69      6      6
   820    130      24.430     33     16     17     80     12      4
   820    140      16.780     49     18     11    110     24     13
   820    150      11.910     71     38     26    108     19     14
   820    160       8.826     78     29     27    117     20     19
   820    170       6.581    100     30     24    144     31     32
   820    180       4.936    129     46     26    115     32     20
   820    190       3.863    133     34     27    128     31     34
   820    200       3.006    146     40     35    140     24     38
   820    210       2.387    183     40     30    150     37     43
   820    220       1.934    188     33     55    146     37     71
   820    230       1.554    178     30     45    150     45     58
   820    240       1.275    182     42     56    146     56     54
   820    250       1.038    197     45     37    142     52     83
   820    260       0.867    235     46     48    154     66     91
   820    270       0.720    240     43     58    137     68     88
   820    280       0.595    247     41     55    152     51     91
   820    290       0.504    266     52     59    133     68    109
   820    300       0.426    276     41     59    144     73    121
   820    310       0.360    291     39     61    144     62    133
   820    320       0.311    322     49     87    189     69    139
   820    330       0.267    371     53     98    172     92    187
   820    340       0.228    407     68    106    183     73    177
   820    350       0.195    463     39    120    202     67    176
   820    360       0.170    433     53    120    158     84    204
   820    370       0.148    428     49     79    171     73    210
   820    380       0.127    457     43    111    164     81    207
   820    390       0.112    473     46    107    142     79    201
   820    400       0.099    480     50    108    150     60    243
   820    410       0.086    458     39     96    148     69    251
   820    420       0.075    471     41     79    151     74    267
   820    430       0.066    509     28     98    156     79    283
   820    440       0.057    492     36    114    132     65    266
   820    450       0.051    471     32     90    130     58    290
   830    100     103.100      7      9      3     37      5      2
   830    110      59.260     11     19      7     48      5      2
   830    120      36.740     34     20     11     62     10      4
   830    130      24.410     46     20     10     87     15      4
   830    140      16.600     56     23     14     97     17     12
   830    150      11.960     69     34     20    110     15     10
   830    160       8.720     75     39     19    152     28     17
   830    170       6.449    105     45     23    133     37     23
   830    180       4.876    101     31     33    127     23     21
   830    190       3.814    126     33     26    129     31     35
   830    200       3.001    153     28     36    149     31     41
   830    210       2.363    156     44     41    129     33     34
   830    220       1.894    157     35     43    160     39     57
   830    230       1.547    179     37     45    147     65     57
   830    240       1.247    207     35     48    140     51     63
   830    250       1.030    184     32     64    137     59     69
   830    260       0.843    217     36     54    161     58     83
   830    270       0.711    231     41     50    148     65    102
   830    280       0.599    226     48     56    146     72    113
   830    290       0.496    258     41     53    184     47    118
   830    300       0.421    274     47     68    150     62    100
   830    310       0.361    278     46     47    142     74    123
   830    320       0.310    317     49     81    184     77    137
   830    330       0.264    365     63     95    161     66    157
   830    340       0.227    383     67    101    180     72    183
   830    350       0.193    398     51     95    186     63    177
   830    360       0.168    417     54     95    179     76    212
   830    370       0.148    436     63     97    180     80    195
   830    380       0.127    391     54    103    187     80    222
   830    390       0.112    435     42     94    156     79    186
   830    400       0.098    433     47    100    157     68    202
   830    410       0.085    445     33    107    149     80    207
   830    420       0.075    514     38    109    144     74    243
   830    430       0.065    491     41     80    121     73    256
   830    440       0.058    460     44     85    154     75    282
   830    450       0.050    483     32     91    132     63    220
   840    100     101.100     17     14      2     30      4      0
   840    110      59.220     20     21      7     45     10      2
   840    120      36.290     46     26      9     66      9      7
   840    130      23.780     37     19     13     80     10      5
   840    140      16.670     51     26     11    108     15      9
   840    150      11.890     66     27     24    111     16     10
   840    160       8.677     89     35     26    117     20     19
   840    170       6.402     85     24     28    145     23     17
   840    180       4.925    119     29     29    135     28     29
   840    190       3.767    126     40     28    131     29     24
   840    200       2.929    137     40     39    128     43     32
   840    210       2.334    140     24     35    142     41     33
   840    220       1.892    167     37     50    119     43     54
   840    230       1.526    190     34     35    144     47     62
   840    240       1.249    162     37     51    138     48     58
   840    250       1.018    209     36     39    142     52     67
   840    260       0.851    250     29     47    155     58     93
   840    270       0.702    201     35     44    151     55     77
   840    280       0.585    224     38     46    159     53    107
   840    290       0.495    217     43     66    139     62     98
   840    300       0.416    257     39     55    138     63    114
   840    310       0.355    259     45     59    161     63    114
   840    320       0.303    330     50     99    164     66    142
   840    330       0.262    387     43     96    183     83    175
   840    340       0.223    336     40     91    169     78    163
   840    350       0.194    409     50     94    175     83    151
   840    360       0.169    393     50     94    160     58    192
   840    370       0.145    432     59     84    163     65    182
   840    380       0.127    395     54     80    175     79    216
   840    390       0.110    471     35     99    143     73    210
   840    400       0.097    443     38     96    158     60    215
   840    410       0.084    421     41    109    143     54    225
   840    420       0.074    430     32    113    156     66    248
   840    430       0.065    463     48     83    145     62    248
   840    440       0.057    521     37     89    149     79    287
   840    450       0.050    471     35     94    146     65    259
   850    100     101.000     19     11     11     31      3      0
   850    110      58.230      7     21      6     61      8      5
   850    120      36.220     26     18      9     60      5      5
   850    130      24.210     31     21     16     83      9      6
   850    140      16.660     55     21     16     86     13      9
   850    150      11.810     69     39     26    108     16     16
   850    160       8.609     90     28     22    105     29     16
   850    170       6.398     93     29     23    135     29     13
   850    180       4.823    113     26     20    121     27     19
   850    190       3.741    118     39     30    120     35     24
   850    200       2.960    134     34     31    129     49     40
   850    210       2.350    144     30     39    120     35     48
   850    220       1.864    189     31     50    132     43     44
   850    230       1.519    174     39     32    135     48     64
   850    240       1.226    171     31     37    140     69     56
   850    250       1.002    185     34     45    140     50     68
   850    260       0.835    181     34     44    149     70     68
   850    270       0.702    208     33     46    135     55     85
   850    280       0.583    262     47     62    152     74     78
   850    290       0.489    251     47     45    155     55    100
   850    300       0.419    264     47     54    124     66    123
   850    310       0.352    256     30     59    134     67    115
   850    320       0.304    339     31     86    187     61    141
   850    330       0.258    377     49     85    162     73    148
   850    340       0.223    357     43     80    171     64    159
   850    350       0.191    348     40     87    152     63    165
   850    360       0.165    346     31     93    159     60    175
   850    370       0.144    409     45    106    151     75    204
   850    380       0.125    429     35    106    163     73    182
   850    390       0.109    441     35     99    143     69    182
   850    400       0.096    400     29     90    145     54    188
   850    410       0.084    437     47     96    142     72    230
   850    420       0.073    427     36     84    161     72    202
   850    430       0.064    477     39    106    157     67    258
   850    440       0.057    477     29     93    119     69    240
   850    450       0.049    436     34     82    137     60    258
   860    100      99.950     11     12      4     34      4      4
   860    110      57.710     19     17      5     50      5      0
   860    120      36.000     26     22     17     72     10      8
   860    130      23.830     37     14     13     83     19     10
   860    140      16.620     52     24     18    109     17     10
   860    150      11.750     67     33     12     96     18     12
   860    160       8.480     68     29     24    112     19     15
   860    170       6.319    109     36     24    118     24     18
   860    180       4.817    100     28     24    123     36     31
   860    190       3.692    129     35     22    129     31     37
   860    200       2.935    138     36     26    148     40     43
   860    210       2.317    149     38     42    125     31     29
   860    220       1.842    160     39     42    136     46     55
   860    230       1.493    152     36     42    135     45     49
   860    240       1.215    162     43     31    146     43     58
   860    250       0.998    183     40     50    135     49     55
   860    260       0.833    205     43     57    159     47     82
   860    270       0.692    200     34     62    131     52     88
   860    280       0.573    229     46     74    131     45     93
   860    290       0.490    257     39     59    141     56    101
   860    300       0.411    226     31     59    141     66    108
   860    310       0.350    261     44     57    153     56    106
   860    320       0.297    315     43     78    153     74    128
   860    330       0.255    307     48     79    178     61    160
   860    340       0.221    322     40     84    166     70    160
   860    350       0.189    347     35     92    158     82    150
   860    360       0.164    385     42     89    163     79    199
   860    370       0.142    380     31     97    156     80    170
   860    380       0.124    370     45     94    153     75    211
   860    390       0.108    396     36     91    160     69    199
   860    400       0.095    377     38     88    172     66    206
   860    410       0.083    412     27    101    128     73    223
   860    420       0.073    415     36     97    135     63    206
   860    430       0.063    443     35     99    129     73    246
   860    440       0.057    452     33     99    135     68    253
   860    450       0.050    478     30     85    144     59    256
   870    100      99.050     18     15      7     26      4      0
   870    110      57.360     22     15     10     55      4      5
   870    120      35.890     27     25     10     42      7      8
   870    130      23.770     38     25     13     82     17      8
   870    140      16.490     47     28     22     96     10     16
   870    150      11.610     65     27     23    112     27      8
   870    160       8.543     70     26     21    118     22     13
   870    170       6.368     97     42     21    122     28     20
   870    180       4.774    120     39     28    150     25     20
   870    190       3.719    121     36     29    138     34     37
   870    200       2.917    153     29     29    140     33     38
   870    210       2.295    142     36     29    129     39     32
   870    220       1.837    158     29     34    144     42     50
   870    230       1.488    201     39     39    138     35     62
   870    240       1.219    161     46     40    137     41     67
   870    250       0.991    193     33     30    143     38     76
   870    260       0.816    190     39     41    146     42     79
   870    270       0.678    189     26     58    141     51     74
   870    280       0.579    213     29     49    138     49     81
   870    290       0.481    233     34     53    143     46    113
   870    300       0.410    229     51     49    137     62    107
   870    310       0.351    271     46     63    137     64    123
   870    320       0.300    287     42     90    149     63    127
   870    330       0.255    313     54     65    147     65    133
   870    340       0.218    335     47     83    151     77    146
   870    350       0.187    329     44     85    179     69    146
   870    360       0.164    378     33     89    171     49    165
   870    370       0.143    406     42     96    153     74    196
   870    380       0.123    369     42    105    143     51    177
   870    390       0.108    412     47     88    153     53    214
   870    400       0.095    400     41    103    128     80    176
   870    410       0.083    398     36     97    146     77    187
   870    420       0.073    421     46    102    153     68    196
   870    430       0.064    406     37     87    141     69    223
   870    440       0.056    414     36    104    147     83    247
   870    450       0.049    421     29     73    132     60    240
   880    100      99.110     15      8      8     44      5      0
   880    110      56.980     19     19      5     53      4      3
   880    120      35.750     34     18      7     75      7      6
   880    130      23.490     51     31      9     80     14      9
   880    140      16.170     42     24     10    104     18      7
   880    150      11.490     73     30     18    103     10     13
   880    160       8.462     81     45     24    121     17     22
   880    170       6.235     78     36     24    115     22     14
   880    180       4.801    107     28     20    120     22     29
   880    190       3.664    113     30     25    142     27     26
   880    200       2.850    114     38     15    115     48     34
   880    210       2.282    155     35     37    141     36     42
   880    220       1.825    133     30     36    128     49     42
   880    230       1.478    170     39     44    124     41     55
   880    240       1.211    159     33     58    137     36     66
   880    250       0.986    161     42     41    145     45     66
   880    260       0.814    166     37     50    136     51     59
   880    270       0.677    196     41     49    140     53     69
   880    280       0.569    225     36     45    134     60     90
   880    290       0.481    234     41     58    147     51     93
   880    300       0.412    244     33     59    135     47     88
   880    310       0.347    263     32     57    113     58     96
   880    320       0.296    308     37     87    121     69    125
   880    330       0.252    313     43     80    160     52    143
   880    340       0.218    333     44     94    147     52    148
   880    350       0.189    353     44     80    167     68    165
   880    360       0.162    328     35     97    144     75    133
   880    370       0.141    366     49     86    164     51    165
   880    380       0.121    387     43     82    160     65    160
   880    390       0.106    354     42     97    144     64    165
   880    400       0.093    372     37     75    128     66    182
   880    410       0.082    387     35     75    146     51    204
   880    420       0.071    391     31    121    153     70    225
   880    430       0.064    437     33     79    155     68    205
   880    440       0.056    440     29     69    158     67    229
   880    450       0.049    412     29     89    106     56    213
   890    100      98.880     10     14     10     38      3      2
   890    110      57.410     20     17     11     44      7      2
   890    120      35.450     26     25      7     68      5      3
   890    130      23.400     35     17     20     80     10      4
   890    140      16.120     47     20     15     80     14     12
   890    150      11.500     76     24     19    107     13      6
   890    160       8.418     78     28     21    103     21     23
   890    170       6.253     77     30     19    118     28     20
   890    180       4.720     93     28     30    124     30     22
   890    190       3.662    128     30     39    125     24     38
   890    200       2.858    142     38     41    143     37     31
   890    210       2.268    123     38     41    124     40     26
   890    220       1.822    128     30     41    133     41     34
   890    230       1.469    171     30     39    136     43     52
   890    240       1.208    166     33     34    143     54     57
   890    250       0.981    157     36     41    133     46     64
   890    260       0.809    185     30     51    130     56     79
   890    270       0.679    176     37     47    147     51     89
   890    280       0.568    188     32     49    144     45     88
   890    290       0.476    211     39     51    131     55    100
   890    300       0.402    209     28     46    130     56    108
   890    310       0.342    272     36     66    114     54    102
   890    320       0.294    294     36     79    162     60    121
   890    330       0.249    300     40     66    144     68    139
   890    340       0.217    315     42     85    164     65    149
   890    350       0.185    309     43     76    151     70    137
   890    360       0.161    386     56     89    155     48    139
   890    370       0.139    376     40     82    159     60    150
   890    380       0.122    347     33     68    129     46    163
   890    390       0.107    387     52     90    142     63    144
   890    400       0.093    387     34     79    143     51    189
   890    410       0.081    422     23     79    138     55    188
   890    420       0.072    392     37     76    151     66    199
   890    430       0.063    419     42     75    121     60    201
   890    440       0.052    354     23     81    147     58    193
   890    450       0.049    395     24     72    153     60    221
   900    100      98.180      9     13      7     23      3      1
   900    110      55.940     20     20      5     53      6      2
   900    120      34.990     25     18     11     62      5     12
   900    130      23.360     49     30     10     75     13      9
   900    140      16.180     50     20     17    100     14     10
   900    150      11.550     64     25     19    108     27      9
   900    160       8.415     74     26     13    112     17     17
   900    170       6.161     74     34     28    124     26     19
   900    180       4.732    111     37     18    128     17     26
   900    190       3.599    128     33     30    125     29     25
   900    200       2.887    124     30     33    111     24     35
   900    210       2.278    135     33     30    109     47     32
   900    220       1.812    139     31     39    123     33     44
   900    230       1.450    147     38     48    122     37     45
   900    240       1.185    178     31     40    124     62     61
   900    250       0.976    174     43     33    120     55     71
   900    260       0.806    189     40     44    106     47     73
   900    270       0.676    179     38     48    117     59     72
   900    280       0.563    189     32     50    117     58     71
   900    290       0.473    242     25     75    121     47     93
   900    300       0.402    229     21     60    127     44     93
   900    310       0.339    240     34     68    131     50    100
   900    320       0.290    258     37     70    137     62    105
   900    330       0.248    314     42     72    165     57    128
   900    340       0.215    324     41     88    152     65    130
   900    350       0.185    297     41     71    132     55    139
   900    360       0.158    357     35     74    150     56    140
   900    370       0.139    375     36     76    144     59    148
   900    380       0.121    355     46     91    153     51    173
   900    390       0.105    351     36     65    125     50    164
   900    400       0.093    354     24     95    134     57    187
   900    410       0.081    391     24     76    139     52    180
   900    420       0.070    406     31     85    148     49    203
   900    430       0.063    366     28     88    130     48    166
   900    440       0.055    386     24     99    143     69    217
   900    450       0.049    364     36     86    114     54    236
   910    100      96.340     10     17      3     41      5      0
   910    110      56.330     25     15      5     52      2      2
   910    120      35.070     28     20     13     66      8      7
   910    130      23.200     45     21     17     79     16      6
   910    140      16.080     39     22     21     91     14      5
   910    150      11.320     54     30     20    104     17     14
   910    160       8.284     69     25     22    132     17     21
   910    170       6.228     81     30     22     98     24     17
   910    180       4.708    102     23     16    131     24     13
   910    190       3.641     99     35     18    127     30     36
   910    200       2.818    119     27     21    122     44     28
   910    210       2.230    173     37     25    103     42     37
   910    220       1.781    112     28     33    135     38     48
   910    230       1.451    158     26     44    100     45     33
   910    240       1.167    149     35     29    126     42     57
   910    250       0.970    171     44     38    114     53     81
   910    260       0.800    174     41     54    112     57     71
   910    270       0.661    184     51     50    129     48     88
   910    280       0.557    194     35     46    121     56    105
   910    290       0.474    237     27     40    123     50     91
   910    300       0.399    252     32     55    123     47     90
   910    310       0.339    235     44     60    119     50    112
   910    320       0.286    252     47     71    140     46    116
   910    330       0.246    286     40     71    141     62    139
   910    340       0.214    347     37     75    145     61    136
   910    350       0.183    304     45     71    140     57    130
   910    360       0.158    341     38     99    144     65    152
   910    370       0.137    325     49     91    139     66    163
   910    380       0.121    356     38     79    153     59    164
   910    390       0.105    355     39     84    143     67    162
   910    400       0.092    340     33     79    134     54    156
   910    410       0.081    352     37     85    131     61    166
   910    420       0.071    348     38     83    145     47    181
   910    430       0.062    366     36     79    144     59    190
   910    440       0.055    351     16     75    144     72    214
   910    450       0.048    365     32     83    113     59    221
   920    100      97.290     18     13      4     40      3      2
   920    110      55.720     28     13      4     48      6      1
   920    120      34.880     33     17      8     63     10      4
   920    130      23.080     37     24      6     82     10      5
   920    140      15.890     56     24     18     98     20     12
   920    150      11.260     65     23     17     93     14     11
   920    160       8.257     86     26     17    105     12      7
   920    170       6.133     87     36     26     96     19     17
   920    180       4.576     96     33     18    120     29     27
   920    190       3.585    102     26     23    131     27     19
   920    200       2.805    122     23     26    113     40     48
   920    210       2.255    126     30     30    125     28     36
   920    220       1.804    160     37     26    106     48     56
   920    230       1.444    169     35     29    128     39     54
   920    240       1.165    135     27     44    140     43     63
   920    250       0.960    171     37     39    124     46     52
   920    260       0.782    170     29     41    127     46     58
   920    270       0.667    191     39     49    110     46     65
   920    280       0.553    202     38     43    137     56     80
   920    290       0.465    208     35     45    133     45    108
