Nm3jbins 5
m0_binning   50  10  500  10
m12_binning  26  100  350  10
NscanPoints  1300
    m0    m12      Xsec     nsel    n_a    n_d      sb1     sb2     sb3     sb4     sb5  slmsb1  slmsb2  slmsb3  slmsb4  slmsb5   slsb1   slsb2   slsb3   slsb4   slsb5  slsig1  slsig2  slsig3  slsig4  slsig5
   410    210       5.069    961    139    291       52     113     183      86      33       8      32      35      18       6      15      25      59      24       8      28      58     101      47      16 
   410    220       3.942   1316    160    378       65     150     174      94      34      19      39      33      15       5      29      42      63      29       5      62     133     200      87      31 
   410    230       3.214   1329    144    359       46     122     156      81      32      19      31      46      20       8      20      40      57      29      12      53     132     180      95      31 
   410    240       2.680   1304    152    420       63     105     146      91      35       9      32      37      18      10      27      45      60      26       9      58     128     175      72      33 
   410    250       2.196   1255    152    440       35     100     156      83      22      11      22      40      13       5      15      27      57      18       9      60     120     169      84      32 
   410    260       1.798   1414    136    367       35     102     134      62      24      17      40      50      11       4      19      53      65      30      11      75     161     199     100      34 
   410    270       1.490   1368    106    353       42      87     117      54      22      15      37      35      19       9      15      47      39      26       9      81     189     206      86      42 
   410    280       1.234   1414     90    351       38      83      91      50      21      13      31      41      18       6      11      43      50      21       4      79     158     219     102      45 
   410    290       1.022   1583    116    446       42      96     106      38      15      10      32      32      15       6      15      46      44      13      15      76     179     198     100      48 
   410    300       0.852   1612     83    457       42      82      85      60      17      10      19      18      11       7      17      32      35       8       4      74     145     199     101      53 
   410    310       0.712   1521     96    392       28      65      90      46      16       8      16      16       5       4      11      16      36      20       7      63     143     194     105      41 
   410    320       0.607   1539     77    405       33      48      88      45      26       7      13      20       6       5       9      26      33      16       5      73     138     173     101      52 
   410    330       0.510   1526     71    401       29      58      69      34      20       8      19      14       7       3       9      28      25       8       9      65     129     181     116      34 
   410    340       0.438   1518     68    388       24      44      68      43      24       7      14      22       9       5       9      18      24       9       3      63     112     207      88      41 
   410    350       0.371   1537     68    372       22      44      62      31      17      11       8      11       9       2      10      15      26       8       3      77     106     171      97      40 
   420    100     190.800     92     57     36       18      34      67      16       7       4       9       9       5       0       1       6       7       1       1       2       2      13       3       0 
   420    110     102.100    184     77     60       33      63     108      50       9       3       4      13       4       1       2       5      13       7       4       0       7       9       6       1 
   420    120      64.890    255     84    100       52      81     141      57      25       4      15      14       9       2       5      14      22       5       2       3       7      15       6       6 
   420    130      43.850    326    116     83       50      92     151      70      30       5      16      17      11       2       6      12      18       8       6      10      13      19      14       2 
   420    140      30.560    368     98    108       47      99     152      68      21       7      14      23      13       7       7      19      24      14       5      18      21      37      13       8 
   420    150      22.520    482    135    141       48     102     171      60      20       9      19      31      10       5       7      25      35      22       8      20      31      46      10       5 
   420    160      16.960    549    129    159       60     106     176      81      25      14      13      30      15       5      11      25      33      16       5      23      33      42      20      10 
   420    170      12.910    585    132    179       58      97     181      80      38      11      22      40      25       3      18      26      44      20       5      15      25      53      24       7 
   420    180       9.890    736    135    194       47      96     201      83      38      10      20      34      19       4       8      30      46      17       5      15      40      72      30      12 
   420    190       7.766    790    141    241       41     107     161      85      36       7      38      34      23       5      19      31      35      26      10      14      38      74      33       5 
   420    200       6.018    901    154    253       49     124     193      82      32      15      21      32      14       5      14      27      36      21       6      32      54      64      37      13 
   420    210       4.796    957    139    263       44     101     172      71      33       7      37      43      21       5      15      33      47      21      10      29      79      93      54      22 
   420    220       3.949   1062    131    285       39     133     174      87      22      10      28      30      26       6      15      29      50      30       8      24      92      91      56      11 
   420    230       3.141   1348    148    393       58     120     180      81      38      20      27      53      19       9      17      50      62      42      14      64     134     180      88      27 
   420    240       2.560   1281    137    398       50      88     148      90      28      12      33      46      23       4      15      43      48      28       7      71     106     163      90      34 
   420    250       2.111   1320    127    407       43     100     126      89      31      13      31      27      15       6      21      43      63      36       7      75     115     184     101      36 
   420    260       1.727   1309    110    412       38      82     129      67      30       4      25      39      15       4      24      33      54      23      15      78     144     188      98      33 
   420    270       1.450   1345    101    394       37      82      99      41      20      13      41      43      10       7      19      48      46      23       6      87     162     229      97      45 
   420    280       1.189   1403     90    362       44      89     101      36      14      14      36      28      15       7      15      49      53      18       6      82     169     219      86      45 
   420    290       1.008   1659    110    438       44      97     112      59      16      12      32      25      16       4      14      51      28      25       4      95     179     220      84      49 
   420    300       0.848   1624     94    437       27      86      93      37      21      13      26      26      14       4      18      28      42      23       4      83     160     167      98      33 
   420    310       0.713   1683    101    430       32      76      98      36      19       9      18      19      19       5      15      28      28      13       9      78     163     182     116      35 
   420    320       0.592   1576     94    420       35      77      85      46      14       5      16      23      11       1      12      21      27       9       6      83     169     177     105      43 
   420    330       0.507   1559     66    379       24      54      74      44      19       7      14      18      11       5       9      16      19      10       6      85     126     177     111      38 
   420    340       0.430   1552     67    421       20      40      65      41      17       7      11      16       7       3      10      23      18      10       4      56     133     195     101      48 
   420    350       0.362   1491     63    385       33      41      58      31      22       1      11      21       8       1       5      21      27      13       4      60     123     176      88      56 
   430    100     181.600     95     68     43       27      39      76      20      12       2       9      12       6       4       4       6       6       2       0       3       3      12       3       0 
   430    110      98.840    186     83     61       27      42      97      44       8      14      12      15       7       3       3       9       9       4       3       0       6      11       5       2 
   430    120      62.540    243    108     81       47      78     136      68      20       7      11      22      12       4       9       8      18      12       1       2       7      23       5       1 
   430    130      42.460    326    104     93       47     108     147      56      17       6      14      19      11       4       6      15      16      12       1       4       9      23       7       6 
   430    140      30.010    433     95    115       40      83     130      48      20      14      23      33      15       1       6      29      32      10       5      15      32      42      18       9 
   430    150      21.730    492    134    130       50     117     123      76      22      10      22      39      21       4      17      19      37      25       3      10      32      51      18       9 
   430    160      16.620    532    130    152       55      93     155      56      23       8      23      33      17       6       7      18      30      20      12      17      29      50      32       8 
   430    170      12.360    621    141    181       59     109     165      89      25      16      26      38      14       5      10      19      44       9       4      14      31      54      28      12 
   430    180       9.498    717    141    209       57     112     159      91      22      10      20      28      19       3      13      37      29      19       7      20      39      58      30      10 
   430    190       7.501    810    148    211       71     124     174      97      34      15      26      37      14       5      13      24      31      13       6      19      54      73      31      16 
   430    200       5.869    866    130    244       68     119     191      81      25      13      28      44      23       9      17      31      34      20       3      28      47      69      38      20 
   430    210       4.736    935    149    266       55     113     177      94      28      13      32      45      20      10      11      19      47      17       8      25      65      87      47      15 
   430    220       3.799    977    130    271       58     119     187      67      33      11      34      39      22       3       8      36      45      16       9      30      79      97      53      22 
   430    230       3.116   1121    149    338       42     134     162      63      23      16      37      38      18       8      20      42      41      21       9      48      74     116      46      29 
   430    240       2.510   1269    154    425       39     105     135      82      27      14      32      50      27       8      20      37      55      33      11      65     131     166      91      49 
   430    250       2.042   1307    119    404       48      94     130      73      33      12      20      43      23      10      23      51      38      27       9      67     154     166      91      45 
   430    260       1.700   1373    123    381       36      83     112      62      24      12      34      35      17       8      19      33      60      25       9      74     154     164     115      34 
   430    270       1.406   1365     94    389       47     104     113      56      18      13      39      35      16       7      28      50      54      21       4      89     190     196     101      41 
   430    280       1.168   1364    117    357       51     108     101      50      16       7      33      41      13       3      17      29      44      27       7      69     184     209      88      37 
   430    290       0.979   1589     90    450       43      99      99      50      12      12      34      33      10       3      15      58      60      25       7      83     182     242      81      43 
   430    300       0.818   1617     82    453       39      89     103      52      12      13      23      24       6       4      18      32      32      20       7      76     178     237     106      45 
   430    310       0.686   1603     83    440       33      63      95      29      23       9      23      29      10       8      13      37      38      16       3      85     168     210     103      46 
   430    320       0.589   1518     63    391       34      69      95      31      10       7      24      18       4       3      11      27      32      14       6      82     155     226     114      50 
   430    330       0.497   1569     58    411       22      52      77      29      14       6      10      22       4       4       9      26      29       8       7      84     144     174     106      47 
   430    340       0.419   1558     69    371       33      60      80      37      14       2      13      16       6       2      12      26      25      10       6      76     158     188      91      48 
   430    350       0.357   1475     58    403       25      40      83      35      19       5      12      19       8       2      11      15      27      15       4      64     130     181     112      56 
   440    100     172.300    107     61     38       29      28      69      34      10       6       9      12       5       1       1       6      13       3       1       1       5       6       4       1 
   440    110      96.320    172     82     69       23      68     100      51      11       7       7      11       6       0       3      10       6       4       3       1       7      10       4       0 
   440    120      61.000    233     96     80       42      85     114      48      14       2      14      25       8       2       3       9      20       7       1       6      11      16       6       2 
   440    130      40.830    325    104    107       45      94     166      66      21       6      11      18      13       3       7      11      15      14       1       6      10      20      13       3 
   440    140      29.030    462     90    117       35      96     149      50      27      13      22      39      18       4      14      22      24      15       2      21      20      47      15       5 
   440    150      21.200    494    119    128       42      95     159      58      28       9      20      33      16       3      12      23      33      19       4       9      35      50      24       9 
   440    160      15.900    543    126    169       55     112     146      76      27      11      19      32      16       2       8      24      40      13       6      18      34      48      23       8 
   440    170      12.020    642    138    180       41      97     175      87      28      17      25      38      24      10      20      22      30       9       7      11      39      47      27       6 
   440    180       9.451    766    137    191       57     126     155      81      33      13      18      28      16       7      10      28      32      19       5      15      24      66      37      15 
   440    190       7.280    803    138    216       56     112     189      82      22      14      19      35      12       4      18      21      47      21       8      18      49      73      35      12 
   440    200       5.761    872    119    247       49     117     161      78      29      12      21      38      14       5      10      26      46      15      10      22      60      83      52      16 
   440    210       4.553    946    149    241       49     101     188      78      22       8      19      40      21       6      13      26      46      16       8      33      55      89      51      17 
   440    220       3.684   1025    148    277       48     116     169      72      21      12      31      44      24       6      17      31      50      28       8      35      55     107      63      17 
   440    230       2.997   1039    127    279       54     111     193      84      26      14      26      39      18       3      13      31      46      24       7      36      93     110      54      22 
   440    240       2.425   1305    160    440       42     139     158      76      29      17      41      41      23       7      20      60      71      41      13      57     138     197     108      34 
   440    250       2.021   1346    144    410       43     104     135      78      25      14      26      38      18       7      23      49      50      18       9      56     124     187      99      38 
   440    260       1.668   1328    117    396       52      97     105      73      26      11      30      25      12       9      17      44      58      23      19      75     135     190      92      50 
   440    270       1.384   1386    112    355       48      96     124      56      14      11      45      28      24       3      13      61      62      28       7      89     176     195      97      28 
   440    280       1.148   1440     96    384       37      91     100      57      18       9      37      52      11       5      25      61      53      20      12     107     182     223      82      36 
   440    290       0.953   1666    110    458       40     106     109      44      18       6      36      33      10       5      21      58      50      17       9      89     183     251     100      32 
   440    300       0.794   1597     91    464       31      97      99      44      16      15      40      30      16       2      13      41      60      18       9      76     186     197     101      51 
   440    310       0.669   1616     80    407       35      65      79      42      14       9      32      22      16       0       9      37      44      18       7      92     177     220      94      48 
   440    320       0.566   1627     77    426       31      70      87      41      17       7      19      21      13       6      11      36      38      15       8      68     153     193      90      47 
   440    330       0.482   1622     67    382       26      67      73      38      15       9      16      26      18       2      11      20      17       9       8      92     164     208      84      41 
   440    340       0.410   1618     61    379       31      49      62      37      19       5      12      16      10       6       6      18      21      15       7      74     120     174      85      51 
   440    350       0.356   1538     70    361       29      45      66      46      18       6      19      13       9       2       5      18      13      13       4      74     133     194      96      44 
   450    100     165.600    103     61     49       15      43      64      28       8       5      12       5       6       2       4       2       8       4       2       2       5       9       4       3 
   450    110      92.720    180     63     51       33      57      89      45      11       6       9      23      11       0       6       6      13       6       2       2       3      11       5       1 
   450    120      58.810    244    117     73       34      68     121      61      17       9      16      19       7       0       6      10      15       7       1       3       7      29       7       4 
   450    130      39.420    347    119    121       49      85     132      58      23       6      15      21       6       5       9      11      16      10       5       6      11      20       5       1 
   450    140      28.180    471     90    132       58      85     124      66      16      18      14      26      15       2       6      17      25      15       5      17      16      33      18       3 
   450    150      20.880    494    121    156       42     103     144      67      25       6      21      23      18       4      13      18      34      16       5      16      23      44      29       9 
   450    160      15.470    572    113    150       43     105     165      80       8       8      13      40      16       2       7      26      35      14       6      12      20      44      14       5 
   450    170      11.720    592    140    182       46     105     165      89      24       9      31      34      13       3      12      25      38      19       6      20      23      58      30      11 
   450    180       9.107    684    140    205       46     123     170      76      33      11      17      34      18       6      12      23      38      13       5      19      30      69      28      15 
   450    190       7.183    786    151    229       66     121     192      92      37       8      27      30      24       3      11      27      34       9       6      20      49      73      37      17 
   450    200       5.613    810    120    212       52     120     186      90      21       9      27      24      10       6      11      35      39      22       7      32      51      85      33      12 
   450    210       4.497    954    117    235       46     116     142      85      31       9      31      40      20       6      14      33      57      22       9      35      49      97      45      15 
   450    220       3.618    980    131    266       45     106     154      82      35      17      23      38      10       3      14      34      48      23       7      30      72     110      46      17 
   450    230       2.929   1050    145    270       37     123     153      86      29      14      33      44      25       2      23      32      40      33       9      40      67     106      60      25 
   450    240       2.402   1072    143    324       43     128     174      68      30      10      35      48      19       5      12      41      47      27      14      42      83     113      67      24 
   450    250       1.944   1284    135    446       44     108     165      66      26      12      28      30      23       4      19      49      56      28       9      51     113     176      81      30 
   450    260       1.618   1341    118    354       48      99     131      79      32       9      35      43      18       6      20      44      46      26       8      70     140     193      93      44 
   450    270       1.350   1365    123    398       43     104     107      48      18      17      45      42      17       5      12      42      64      20      11      75     177     244      95      35 
   450    280       1.115   1370     96    380       39     109      98      32      13      10      41      36      17       1      14      49      41      16       7      85     228     220     101      45 
   450    290       0.936   1592    119    417       52     112     121      49      20      15      33      33      12       7      21      48      48      21       4      70     212     257     102      33 
   450    300       0.785   1643    112    453       43      97     103      40      13      10      32      31      10       2      16      44      57      20       6      84     187     249     107      38 
   450    310       0.655   1647     70    426       45      86      93      46      16      16      23      26       9       5      13      34      49      17       8      86     186     236     101      48 
   450    320       0.563   1582     83    416       36      68      83      50      24      13      19      19      10       2      25      19      41      10       8     104     158     226     119      37 
   450    330       0.474   1613     74    398       35      62      81      40      19       6      18      19       7       4      14      23      21       9       4      75     148     208      98      35 
   450    340       0.401   1487     81    361       18      58      74      33      17       5      13      12      12       5       6      17      26      12       6      77     119     200      99      55 
   450    350       0.344   1567     52    414       20      55      77      40      19       3       8      20      12       4       8      13      18       7      10      75     131     175      83      41 
   460    100     158.400    102     63     46       27      37      65      29      12       4       8      10       4       3       2       6       6       1       1       2       3       5       6       1 
   460    110      89.120    150     91     59       30      57      93      33      12       3       4      24      12       4       2       4      13       3       1       6       5       6       5       1 
   460    120      57.370    269    109     78       47      78     113      50      14       8      11      19      14       1       9       9      14       2       1       4      11      12      10       1 
   460    130      38.620    348     97    107       42      73     164      64      23       6      17      25      14       3       6      11      25       9       1       6       7      16      10       3 
   460    140      27.270    483     97    113       34      77     129      56      16       6      21      27      20       7      11      20      31      13       3      15      23      57      19      11 
   460    150      19.980    505    103    141       47      91     124      82      18      16      19      28      22       8       9      26      35      18       4       7      35      48      23      11 
   460    160      14.970    552    122    147       56      97     167      70      30       5      22      36      10       5      13      26      31      10       6      15      32      62      24       7 
   460    170      11.430    663    139    164       55     130     173      82      23      14      16      30      17       2      15      15      28      18       5      15      33      60      33       4 
   460    180       8.847    679    108    202       48     109     160      72      25       9      25      37      19       6       7      22      25      17       8      18      34      68      38       9 
   460    190       6.864    823    136    212       48     140     157      84      18      13      21      42      20       4       9      33      31      22       7      22      39      75      26       7 
   460    200       5.464    839    118    232       59     111     150      97      33      13      29      42      19       7      14      36      40      18       9      20      43      77      39      14 
   460    210       4.355    910    142    238       61     117     156      92      22       9      25      43      19      10      19      33      45      19       7      33      48      84      46      14 
   460    220       3.517    969    133    263       50     104     161      67      34      11      22      24      18       7      19      30      40      18       7      32      56      81      50      30 
   460    230       2.857   1046    135    312       42     126     155      87      30      11      29      35      16       6      15      26      43      27      14      46      68      94      49      26 
   460    240       2.335   1055    148    319       48     113     148      78      29      19      30      41      21       5      15      34      46      21       6      30      74     119      56      22 
   460    250       1.876   1345    144    403       40     112     134      85      38      19      41      33      25       9      25      50      72      26      13      53     157     174      94      30 
   460    260       1.559   1349    117    378       39      95      99      64      24      14      26      40      16       9      26      42      53      24       9      70     142     193     108      37 
   460    270       1.304   1404    119    406       43      66     104      57      37      10      30      26      19       7      15      31      50      29      11      75     135     200     102      37 
   460    280       1.097   1362     86    370       48     105     131      44      25      18      45      36      15       5      16      65      57      14       9     113     209     246      97      39 
   460    290       0.920   1539    115    444       35     119     110      49      23      20      41      42      13       6      21      61      53      29       7      81     215     230     109      31 
   460    300       0.770   1598     89    477       46      86     100      43      21      12      29      30       7       6      21      48      53       9       2     114     184     257     111      39 
   460    310       0.646   1603     90    433       37      94     100      54      15      10      31      21      11       2      16      32      42      19       6     102     195     232     120      34 
   460    320       0.545   1644     77    401       32      76      95      45      13       6      17      23       6       1       8      35      36      20       8      78     199     205     122      39 
   460    330       0.458   1542     75    433       42      73      74      28      16      11      20      26      11       2       7      21      30      10       7      82     162     202     108      44 
   460    340       0.396   1539     72    396       26      57      79      46      22      16      10      17       4       4      11      27      28      17       3      84     162     196      96      53 
   460    350       0.337   1459     48    357       30      43      70      40      18       4      13      13       8       6       9      22      20      12       4      75     153     192      92      45 
   470    100     152.400    118     67     43       23      40      77      41      16       2       1      19       6       3       1       5       5       9       3       0       3       9       2       0 
   470    110      87.060    182     81     73       37      58     120      52      13       5      10       9      13       4       5       6       9       9       1       2       3       7       3       2 
   470    120      54.920    244     96     96       40      71     128      52      25       4      14      24       5       3      10       9      23      10       2       5      11      14      11       5 
   470    130      37.890    322    123    110       49      86     140      70      22      10       9      25      12       4       4      15      18       6       3       3      12      16       9       2 
   470    140      26.560    405    121    111       38     103     148      65      22       7      20      25      12       4       7      11      13      16       4       3      12      31      17       7 
   470    150      19.550    470     91    137       50      91     138      77      17      13      13      27      19       4      14      21      36      17       4      14      34      45      21       9 
   470    160      14.560    549    113    146       55     122     141      93      18      10      29      32       9       5      12      16      23      15       5      22      32      54      30      14 
   470    170      11.080    633    111    152       42      97     160      78      27       7      21      29      16       4      11      25      39      20       4      14      25      68      26      15 
   470    180       8.663    672    141    192       54     120     160      81      25       8      30      25      16       3       8      22      49      17       8      17      39      65      33      10 
   470    190       6.711    765    138    210       58     109     177      79      35      14      26      44      17       5      18      31      35      20       4      24      50      64      43      15 
   470    200       5.290    807    135    229       58     124     180      72      25      12      28      31      16       5      16      36      42      20       5      31      49      90      32      16 
   470    210       4.240    895    143    225       56     108     170      97      27      14      28      42      18       8      14      30      37      26       6      27      53     104      47      17 
   470    220       3.378    956    139    245       50     107     137      72      27      11      26      34      17       6      21      25      40      21       6      33      57      93      52      20 
   470    230       2.801   1019    136    272       46     122     166      82      30      10      23      39      12       4      14      32      47      19       7      45      64     110      61      20 
   470    240       2.285    998    130    298       54     109     143      87      23       7      33      39      17       6      12      50      46      17      14      45      75     104      77      27 
   470    250       1.873   1130    137    308       51     128     146      60      25      11      39      25      19       6      10      37      44      14       5      38      79     126      64      24 
   470    260       1.526   1382    130    436       44      83     116      59      22      16      29      31      22       9      14      40      55      27      11      68     157     153      95      36 
   470    270       1.277   1362     92    386       37      83     121      55      28      13      23      44      18       7      17      40      58      21      11      73     141     193     125      51 
   470    280       1.065   1368     96    401       57      91     102      34      16      16      39      42      14       4      22      49      64      14       4      70     212     271     101      36 
   470    290       0.902   1589    118    406       40     131     123      41      15      14      56      35      17       5      14      68      60      19       4      95     252     287      98      48 
   470    300       0.751   1639    107    427       34     101     112      44      14       7      34      39      17      10      12      47      54      15       8      97     213     270     111      50 
   470    310       0.628   1534     88    394       29     109      83      39      18      13      21      39      10       2      12      40      44      15       7     100     197     276     119      34 
   470    320       0.538   1591     77    417       32      77      89      37      16      12      22      20      12       6      14      33      28      14       6      92     171     243     122      52 
   470    330       0.453   1596     68    399       33      87      96      35      22       7      22      19       9       3      15      27      29      13       4      94     177     227     115      35 
   470    340       0.389   1571     77    404       23      58      73      49      18      14      12      16       7       6      15      19      26      10       8      80     158     202     105      44 
   470    350       0.332   1510     61    371       21      58      55      33      14       2      19      15      11       2       4      15      26      12       8      92     138     210     112      46 
   480    100     147.300    123     55     36       19      43      79      31      12       4       9      12       2       0       3       7       8       5       1       2       2      11       2       2 
   480    110      83.740    152     83     53       22      53      90      40       8       4       7      25       9       4       5       8      10       5       2       3       4      11       6       4 
   480    120      54.120    211     94     75       43      77     117      71      13       4       8      23      13       2       4      12      10      12       5       3       9      15       1       2 
   480    130      36.800    312    108     99       41     100     126      63      20      10      18      17      11       5       8      11      22      10       3       6       7      18      12       6 
   480    140      26.080    449    112    122       52     102     174      80      26      12      20      21       8       4       7      16      19       8       2       8      16      27      12       3 
   480    150      19.120    514     91    131       46      79     139      67       8       4      19      31      14       8       9      14      40      18      12      12      33      34      21       7 
   480    160      14.240    559    119    153       46     115     159      61      20       9      22      26      17       5       9      22      35      20       4      19      34      55      27       8 
   480    170      10.800    626    102    159       54     111     158      77      17      15      24      32      13       4      11      24      40      13       3      12      40      62      24      14 
   480    180       8.429    692    140    183       63     110     189      76      25      11      32      20      18       4      13      27      36       9      11      25      32      62      28      15 
   480    190       6.512    777    145    209       39     123     166      77      26       9      23      34      16       3      11      23      32      21       6      25      35      68      41      11 
   480    200       5.179    847    119    196       45     120     152      88      27      12      13      38      17      10      11      33      38      15       9      17      55      76      38      19 
   480    210       4.156    852    125    267       46     124     184      69      17      11      22      29      15       8      10      27      36      15       2      24      51      90      45      19 
   480    220       3.318    938    140    274       54     107     157      88      23      10      29      36      22       3      15      46      34      13       5      27      58      93      56      13 
   480    230       2.716   1081    119    258       40      77     156      75      17      15      26      24      19       7      15      35      54      18       8      38      67     110      59      15 
   480    240       2.230    955    146    284       45     119     153      93      39      20      28      42      21       7      14      32      53      26       8      60      80     141      60      27 
   480    250       1.839   1091    115    311       55      92     144      73      12      10      25      32      13       2      18      32      59      18       5      38      94     136      54      26 
   480    260       1.474   1333    101    402       52     109     140      77      32      13      37      35      19      11      22      46      46      24       4      64     164     197     103      37 
   480    270       1.231   1288    131    387       37     103     105      64      24      12      41      51      12       9      12      27      50      18       7      77     152     200      84      41 
   480    280       1.031   1403    111    336       51      91     129      41       6       8      54      42      13       3      20      68      60      18       7      93     229     265      92      28 
   480    290       0.870   1494    115    433       40     119     127      51      14      27      45      39      20       6      15      61      49      16       5      99     243     242      97      38 
   480    300       0.723   1562     82    438       31     104     100      44      25      15      51      36      14       6      25      45      58      18       9      80     226     278     103      37 
   480    310       0.616   1592    118    385       45      93     106      47      11       3      29      42      14       4      14      57      45      15       9      98     239     229      98      44 
   480    320       0.523   1620    102    437       33      82      67      45      18      11      31      16       6       6      12      38      42      14       5      85     222     219     108      39 
   480    330       0.444   1603     72    427       35      66      70      38      17       6      28      21       6       3      13      32      39      17       7      88     191     234     122      51 
   480    340       0.378   1565     75    433       17      57      75      40      15       6      15      22       9       2       5      36      28      15       4      80     181     222     115      44 
   480    350       0.324   1587     55    377       21      43      67      39      24       7      10      21       4       2       7      24      26      16       7      68     144     206     121      45 
   490    100     143.100    123     73     37       21      40      70      30      10       9       8       8       6       1       3       5      11       2       2       2       8       5       3       1 
   490    110      81.480    178     89     68       24      68      92      36       3       5       9      16      14       3       2       8      10       7       1       1       7      11       3       2 
   490    120      52.430    259    101     75       33      64     124      55      16       7      13      17       9       3       7       2      10       5       1       4       7      13      13       2 
   490    130      35.480    326     96     96       41      76     128      59      21       6      12      22      13       5       7      15      16      11       2       8       9      23       6       7 
   490    140      25.290    400    122    130       45      95     163      72      21       6      20      33      20       7       7      17      29      10       2       6       8      28       7       3 
   490    150      18.410    469     98    132       49      79     139      54      21       2      19      23      18       3      16      12      27      14       5      23      35      45      30       4 
   490    160      13.800    579    125    144       44     104     155      76      22      13      14      27      13       9       7      24      26      20       2      11      28      37      30       6 
   490    170      10.410    582    123    140       51     126     166      85      17      13      24      33      14       6      11      24      38      19       8      20      39      74      32      15 
   490    180       8.116    683    120    204       57     126     135      77      17      14      21      33      21       8      13      21      28      20      11      19      34      65      36      14 
   490    190       6.307    788    126    206       47      94     124      93      27      14      22      33      14      10       5      38      35      16       9      24      42      69      39      10 
   490    200       5.053    781    120    221       56      98     155      83      35      18      21      33      15       5      11      20      45      22       7      28      54      71      33      16 
   490    210       4.020    855    132    235       55     104     163      88      24      13      32      36      17       4      17      27      47      21       9      28      48      86      43       9 
   490    220       3.269    922    134    258       52     119     154     101      19      10      21      28      16       1      13      37      45      15       8      37      75     112      41      18 
   490    230       2.669    983    125    274       57     105     173      81      38      18      24      32      11       5      10      36      41      22       9      41      74     109      58      25 
   490    240       2.156   1014    149    314       56     110     148      80      24      17      21      36      25       9      10      41      59      24       7      46      80     106      69      12 
   490    250       1.784   1042    126    311       49     108     163      82      29       8      27      42      17       4      15      35      57      20       5      50      87     115      68      16 
   490    260       1.490   1132    112    317       40     106     137      62      23      12      38      34      14       6      14      40      50      21       3      49     109     141      74      24 
   490    270       1.203   1304     91    403       40     102     122      64      25      15      30      33      24       7      25      42      51      22      11      76     142     190     102      47 
   490    280       1.018   1371     93    361       39      99     123      50      16      15      42      46      13       3      24      44      58      20       5      76     220     240      85      36 
